model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-5.5,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.98,"This reports a reproducible EDK II build failure for StandaloneMmPkg with the CLANGDWARF toolchain on AARCH64, which is a valid firmware build infrastructure/package issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.95,This is a legitimate BaseTools/build infrastructure issue requesting an updated NASM tool package to resolve IA32 CLANGDWARF link failures.,False,needs-maintainer-feedback|needs-triage
gpt-5.5,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.9,"This reports a specific regression in EDK II Arm platform firmware menu input behavior caused by a commit, involving ArmVirtPkg/MdeModulePkg components and suitable for investigation.",False,needs-triage
gpt-5.5,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.86,This describes a plausible EDK II MdeModulePkg firmware bug affecting Option ROM dispatch behavior on non-x86 platforms and is suitable for investigation.,False,needs-triage
gpt-5.5,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.96,"This is a genuine EDK II build failure report involving MdePkg, GCC, and x86 stack checking, which is within the project scope and investigable.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"This reports an EDK II package build failure with the CLANGPDB toolchain, which is a legitimate issue for the project tracker.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.9,"This is a plausible EDK II build failure affecting UefiPayloadPkg with a supported toolchain, which is valid for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.98,"This is a genuine EDK II package build failure involving SignedCapsulePkg and a supported compiler/toolchain, which is valid for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.96,"This is a genuine EDK II CryptoPkg build failure involving the VS2022 compiler toolchain, which is within the project tracker scope.",False,needs-maintainer-feedback
gpt-5.5,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.94,"It reports an EDK II package build failure with the CLANGPDB toolchain, which is a legitimate build infrastructure issue worth investigating.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a genuine EDK II build failure report involving SetupBrowserDxe in MdeModulePkg with the CLANGPDB toolchain, which is within project scope and investigable.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.92,"This reports a plausible BaseTools FDF parser bug involving include and conditional statement handling, which is within EDK II build infrastructure and suitable for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.94,"This appears to be a genuine firmware bug involving an EDK II MdeModulePkg SMI handler unregister path hanging under a specific condition, which is appropriate for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.96,"This reports a concrete EDK II firmware/runtime bug involving BaseRiscV64CpuTimerLib and RealTimeClockRuntimeDxe crashing during gRT->GetTime, which is directly relevant and investigable.",False,
gpt-5.5,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.95,"This is a genuine EDK II ShellPkg bug report about the PCI shell command failing to decode/display a PCIe Designated Vendor Specific Extended Capability, matching prior valid PCI capability issues.",False,needs-triage
gpt-5.5,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.86,"This reports a potential bug in OvmfPkg TCG2/TPM2 support on AArch64, which is an EDK II firmware component and should be investigated.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.95,"This reports a reproducible failure in the EDK II ECC coding style/CI infrastructure, which is a valid BaseTools/build infrastructure bug.",False,
gpt-5.5,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.82,"The issue reports a boot hang in AArch64 UEFI involving EDK II ARM-related packages, which is a plausible firmware bug needing maintainer investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.95,This is a legitimate MdePkg specification conformance bug report about a UEFI-defined constant value mismatch.,False,needs-maintainer-feedback|needs-triage
gpt-5.5,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.86,"This is a plausible OVMF firmware bug affecting Secure Boot configuration usability over a serial console, which relates directly to an EDK II package and is appropriate to investigate.",False,needs-owner|needs-triage
gpt-5.5,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.72,"The issue reports a plausible bug in an EDK II formatting/library function used by firmware code, so it is relevant and investigable.",False,needs-owner|needs-triage
gpt-5.5,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.92,"This is a legitimate EDK II ShellPkg/SMBIOS support request to add MRDIMM definitions for SMBIOS v3.8, similar to prior valid SMBIOS spec update issues.",False,needs-maintainer-feedback
gpt-5.5,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.91,"This is a plausible OVMF/QEMU firmware UI bug involving terminal layout with a specific reproducible configuration (-nographic), so it is appropriate for the EDK II tracker.",False,needs-triage
gpt-5.5,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.92,"This appears to be a genuine UefiCpuPkg firmware bug involving AP wake-up/reset-vector handling, which is directly related to EDK II CPU initialization logic.",False,needs-maintainer-feedback
gpt-5.5,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.88,A CLANG build error in CryptoPkg is a legitimate EDK II build/package issue that maintainers can investigate.,False,needs-maintainer-feedback
gpt-5.5,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.92,This is a firmware/runtime driver behavior bug involving EDK II packages (MdeModulePkg/OvmfPkg) and is specific enough for maintainers to investigate.,False,needs-maintainer-feedback
gpt-5.5,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.92,"This is a genuine EDK II/OvmfPkg firmware bug report about TPM2/TCG2 functionality on RISC-V, which is within project scope and warrants maintainer investigation.",False,needs-maintainer-feedback
gpt-5.5,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.9,"The issue concerns a potential bug in the SecurityPkg OpalPassword firmware component, which is within EDK II scope and should be investigated.",False,needs-maintainer-feedback
gpt-5.5,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.76,"This appears to be a genuine firmware/UI bug in MdeModulePkg related to wide character rendering in BIOS Setup, and it is relevant enough to investigate despite limited detail.",False,needs-triage
gpt-5.5,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.92,This is a legitimate UEFI-SCT conformance test bug report alleging behavior that conflicts with the UEFI specification and is actionable for firmware test infrastructure maintainers.,False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.88,"The issue appears to report a potential Secure Boot security bypass involving the UEFI Shell and SecurityPkg, which is a firmware security concern appropriate for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.86,"This appears to be a genuine MdeModulePkg firmware bug report involving an assertion in a specific edge case, which is suitable for investigation in the EDK II tracker.",False,
gpt-5.5,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.86,"The issue reports a plausible ArmVirtPkg firmware behavior problem involving the EFI Internal Shell boot option, which is within EDK II scope and should be investigated.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.93,"The issue concerns a CodeQL/static analysis error in NetworkPkg's NetBuffer.c, which is an EDK II package and a legitimate code quality/build infrastructure concern.",False,needs-triage
gpt-5.5,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.9,"The issue concerns an OvmfPkg CPU hotplug/MSR handling problem, which is a firmware component bug relevant to EDK II and suitable for investigation.",False,needs-owner|needs-triage
gpt-5.5,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.78,This is a legitimate EDK II NetworkPkg code quality/maintainability issue requesting use of an existing defined constant instead of a hardcoded value.,False,needs-triage
gpt-5.5,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.93,"This appears to be a genuine firmware bug involving MdeModulePkg FTW variable store recovery behavior, matching similar valid historical issues.",False,
gpt-5.5,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.83,This is a plausible EDK II MdeModulePkg bug report about Boot Services handle/protocol behavior and is specific enough for maintainers to investigate.,False,needs-maintainer-feedback
gpt-5.5,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.88,This is a plausible EDK II firmware bug report against MdeModulePkg/DXE core protocol notification behavior and is specific enough for maintainers to investigate.,False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11088,[Bug]: <title>Add Ask deepwiki entry,other,False,0.55,"Although sparse and not a firmware bug, it appears to be a project documentation/infrastructure feature request rather than spam or a usage question, so it should be treated as valid when in doubt.",False,
gpt-5.5,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.95,"This is a genuine EDK II/OVMF firmware bug report about FreePages() memory handling causing page faults, with enough project relevance to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.98,"This reports a regression causing an OVMF page fault on Xen HVM, which is a genuine firmware bug in an EDK II platform package and is appropriate for investigation.",False,needs-owner|needs-triage
gpt-5.5,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.84,"This appears to be a genuine EDK II MdeModulePkg firmware UI/driver health bug involving Device Manager behavior after RAID option ROM repair, with enough context to investigate.",False,needs-triage
gpt-5.5,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.97,"This reports a concrete EDK II EmbeddedPkg build failure in VirtualRealTimeClockLib related to SOURCE_DATE_EPOCH changes, which is a valid firmware project issue.",False,needs-maintainer-feedback|needs-owner
gpt-5.5,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.98,"This is a genuine OvmfPkg firmware bug report about SEV/SEV-ES VM boot failure caused by a specific faulty check, which is within EDK II scope and actionable.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.94,"This reports a likely reproducible firmware bug in ArmVirtPkg/AAVMF direct kernel boot behavior, which is within EDK II scope and suitable for investigation.",False,needs-owner|needs-triage
gpt-5.5,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.97,"This reports a legitimate EDK II PrmPkg build failure with the GCC toolchain for X64, which is actionable and within project scope.",False,needs-owner|needs-triage
gpt-5.5,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.72,"The issue reports a plausible UI bug in an EDK II MdeModulePkg setup component, so it is related to firmware development and should be investigated despite limited detail.",False,needs-triage
gpt-5.5,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.95,"This is a genuine EDK II OvmfPkg build failure report involving firmware volume size in a stable release, which is within scope and investigable.",False,needs-maintainer-feedback
gpt-5.5,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.78,"The issue reports a firmware hang involving the EDK II PEI IPMI transport PPI, which is a specific firmware component problem suitable for investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.9,"This reports a linker/build failure involving an EDK II MdePkg object when compiling for AARCH64, which is a valid issue for investigation.",False,needs-triage
gpt-5.5,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.86,"This reports a plausible IntelFsp2Pkg firmware bug involving FSP 2.5 architectural UPD handling, which is within EDK II scope and should be triaged.",False,needs-triage
gpt-5.5,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.95,"This describes a plausible EDK II DXE core memory protection bug involving GCD state and CPU page tables, within MdeModulePkg and suitable for investigation.",False,needs-triage
gpt-5.5,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.98,"This is a genuine EDK II build infrastructure bug report about incremental rebuild dependency tracking with CLANGDWARF and header modifications, matching historically valid issues.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.95,"This is a legitimate ShellPkg SMBIOS view feature/bug request to add ARMV9 processor information support, consistent with similar valid EDK II SMBIOS display issues.",False,needs-maintainer-feedback
gpt-5.5,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.98,"This is a legitimate CryptoPkg security update request for OpenSSL due to a CVE, matching prior valid EDK II issues.",False,
gpt-5.5,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.68,"The issue appears to report a firmware/network stack problem in QEMU_EFI involving OvmfPkg/NetworkPkg drivers and the EFI HTTP command, which is within EDK II scope and potentially investigable.",False,needs-triage
gpt-5.5,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.86,"This appears to be a genuine firmware bug report involving ArmVirtPkg/QEMU_EFI and a crash after ExitBootServices, which is within EDK II scope and investigable.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.76,"It reports a potential EmulatorPkg firmware bug involving page allocation failure, which is within EDK II scope and should be investigated despite limited detail.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.9,"The issue concerns a CLANGPDB linker warning in the EDK II build infrastructure, which is a legitimate build/toolchain-related bug report.",False,
gpt-5.5,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.9,A DXE ASSERT triggered by the UEFI Shell drvcfg command is a plausible firmware/ShellPkg bug that should be investigated.,False,
gpt-5.5,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.9,"This reports a BaseTools build failure with MinGW GCC on Windows, which is an EDK II build infrastructure issue appropriate for investigation.",False,needs-triage
gpt-5.5,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.86,"The issue reports a specific UEFI/EDK II GUID mismatch involving the EFI System Table and relevant MdePkg/MdeModulePkg components, which is a plausible firmware bug suitable for investigation.",True,
gpt-5.5,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.86,"The issue concerns a BaseTools/FMMT handling bug involving a None Parent.Data case, which is an EDK II build/tooling component and appears investigable.",False,
