model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-4o-mini,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.9,"This issue describes a potential bug in the FDF parser related to the parsing order of include statements, which is relevant to the BaseTools package.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.9,"This issue describes a genuine bug related to the SmiHandlerUnRegister function in the MdeModulePkg, indicating a reproducible problem.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.95,This issue describes a genuine bug report related to the BaseRiscV64CpuTimerLib affecting OS-runtime functionality.,False,
gpt-4o-mini,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.9,"The issue describes a genuine bug related to the display of PCIe capabilities in the shell, which is relevant to EDK II.",False,needs-triage
gpt-4o-mini,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.9,"This issue describes a genuine bug related to TCG2/TPM2 support on aarch64, which is relevant to the EDK II project.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.9,"The issue describes a genuine problem with the ECC Check failing in the EDK II CI, which is relevant to the build infrastructure.",False,
gpt-4o-mini,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.9,"The issue describes a genuine problem related to booting in AArch64 UEFI, which is relevant to the EDK II project.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.9,"The issue reports a discrepancy between a value and the UEFI specification, indicating a potential bug in the implementation.",False,needs-maintainer-feedback|needs-triage
gpt-4o-mini,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.85,"The issue describes a potential bug related to secure boot settings in OVMF, which is relevant to EDK II firmware development.",False,needs-owner|needs-triage
gpt-4o-mini,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.9,"This issue describes a potential bug in the AsciiSPrint function, which is relevant to EDK II and requires investigation.",False,needs-owner|needs-triage
gpt-4o-mini,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.9,"This is a legitimate feature request to add support for SMBIOS v3.8 in the ShellPkg, which relates to EDK II components.",False,needs-maintainer-feedback
gpt-4o-mini,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.9,"The issue describes a potential bug related to the Boot Manager's terminal layout in a specific environment, which is relevant to EDK II.",False,needs-triage
gpt-4o-mini,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.9,"This issue describes a potential bug related to the AP reset vector buffer in the UefiCpuPkg, which warrants investigation.",False,needs-maintainer-feedback
gpt-4o-mini,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.9,"The issue describes a build error with the CLANG compiler, which is relevant to EDK II build infrastructure.",False,needs-maintainer-feedback
gpt-4o-mini,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.9,"This issue describes a genuine bug related to UEFI runtime drivers and their execution state, which is relevant to the EDK II project.",False,needs-maintainer-feedback
gpt-4o-mini,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.9,"This issue describes a genuine bug related to TCG2/TPM2 support on RISC-V, which is relevant to the EDK II project.",False,needs-maintainer-feedback
gpt-4o-mini,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.9,"The issue describes a potential bug related to device handling in the OpalPassword component, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback
gpt-4o-mini,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.85,"The issue describes a potential bug related to the display of wide characters in the BIOS Setup, which is relevant to EDK II firmware development.",False,needs-triage
gpt-4o-mini,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.9,"This issue describes a genuine bug related to the expected behavior of the GetImage() function in the UEFI-SCT, which is relevant to firmware development.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.9,"This issue describes a potential security vulnerability related to Secure Boot, which is a valid concern for the EDK II project.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.9,The issue describes a genuine bug related to an assertion failure in the MdeModulePkg.,False,
gpt-4o-mini,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.85,"The issue describes a potential bug related to the boot menu in the ArmVirtPkg, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback|needs-triage
gpt-4o-mini,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.9,"The issue reports a CodeQl error in a specific file, indicating a potential bug that requires investigation.",False,needs-triage
gpt-4o-mini,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.9,"The issue relates to a potential bug with CPU hotplug functionality, which is relevant to EDK II and requires investigation.",False,needs-owner|needs-triage
gpt-4o-mini,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.9,"This issue suggests a code improvement by replacing a hardcoded value with a defined constant, which is a valid concern in the context of EDK II development.",False,needs-triage
gpt-4o-mini,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.95,"This issue describes a genuine bug related to the recovery of the variable store, which is relevant to EDK II firmware development.",False,
gpt-4o-mini,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.9,"This issue describes a potential bug related to the InstallProtocolInterface() function in the mdemodulepkg, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback
gpt-4o-mini,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.9,"The issue describes a potential bug in the RegisterProtocolNotify() function, which is relevant to EDK II development.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.9,The issue is unrelated to firmware development and does not describe a bug or feature request.,False,
gpt-4o-mini,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.95,"This issue describes a genuine bug related to the OVMF build that causes a page fault, which is relevant to EDK II development.",False,needs-maintainer-feedback|needs-triage
gpt-4o-mini,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.9,"This issue describes a regression bug related to OVMF on Xen HVM, which is a valid concern for the EDK II project.",False,needs-owner|needs-triage
gpt-4o-mini,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.85,"This issue describes a potential bug related to the display of a RAID card option ROM, which is relevant to EDK II firmware development.",False,needs-triage
gpt-4o-mini,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.95,"This issue describes a build failure related to the EmbeddedPkg, which is a valid concern for the EDK II project.",False,needs-maintainer-feedback|needs-owner
gpt-4o-mini,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.95,This issue describes a genuine bug related to VM boot failure due to a faulty check in the AmdSvsmIsSvsmPresent() function.,False,needs-maintainer-feedback|needs-triage
gpt-4o-mini,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.9,"The issue describes a potential bug related to direct kernel boot in the AAVMF, which is relevant to the EDK II project.",False,needs-owner|needs-triage
gpt-4o-mini,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.95,"The issue describes a genuine build failure with the PRM package using the GCC compiler, which is relevant to EDK II.",False,needs-owner|needs-triage
gpt-4o-mini,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.85,This issue describes a reproducible problem related to the Setup Hotkey Region in the MdeModulePkg.,False,needs-triage
gpt-4o-mini,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.95,"The issue describes a genuine build failure related to the OvmfPkg, which is relevant to EDK II.",False,needs-maintainer-feedback
gpt-4o-mini,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.85,"The issue describes a genuine bug related to the use of a specific PPI in the Post Mem phase, which is relevant to firmware development.",False,needs-maintainer-feedback|needs-triage
gpt-4o-mini,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.9,"This issue describes a build failure related to unresolved external symbols, which is a valid concern for the EDK II project.",False,needs-triage
gpt-4o-mini,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.9,"This issue describes a genuine bug related to configuring TemporaryRamSize using FSP-T architecture, which is relevant to the EDK II project.",False,needs-triage
gpt-4o-mini,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.95,"The issue describes a potential bug related to memory protection in the DXE core, which is relevant to EDK II development.",False,needs-triage
gpt-4o-mini,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.9,"This issue describes a genuine bug related to the build infrastructure of EDK II, specifically regarding recompilation behavior when header files are modified.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.9,"The issue is a legitimate feature request to add ARMV9 support to the SmbioView command, which relates to the ShellPkg.",False,needs-maintainer-feedback
gpt-4o-mini,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.95,This issue is a legitimate bug report related to a security vulnerability that requires updating OpenSSL.,False,
gpt-4o-mini,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.85,"The issue describes a potential bug related to loading network protocol drivers, which is relevant to EDK II.",False,needs-triage
gpt-4o-mini,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.9,"This issue describes a genuine bug report related to the execution of CoreExitBootServices on the aarch64 platform, indicating a reproducible problem.",False,needs-maintainer-feedback|needs-triage
gpt-4o-mini,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.9,"The issue describes a potential bug related to page allocation in the EmulatorPkg, which is relevant to EDK II development.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o-mini,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.85,"The issue relates to a linker warning in the build infrastructure, which is relevant to EDK II.",False,
gpt-4o-mini,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.9,"This issue describes a DXE_ASSERT when issuing a command in the UEFI Shell, indicating a potential bug that needs investigation.",False,
gpt-4o-mini,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.9,"This issue describes a genuine build failure for BaseTools on a specific compiler and platform, which is relevant to the EDK II project.",False,needs-triage
gpt-4o-mini,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.9,"The issue describes a potential bug related to the EFI Conformance Profile Table GUID, which is relevant to the EDK II project.",True,
gpt-4o-mini,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.85,The issue appears to be a genuine bug report related to BaseTools functionality.,False,
