model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
claude-haiku-4-5,A,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,bug,low,3,nan,bexcran,high,ECC Check failure in BaseTools CI matches bexcran's assigned domain of ECC Check / CI failure bugs in BaseTools.,False,bexcran,True
claude-haiku-4-5,A,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,bug,medium,1,needs-maintainer-feedback,NingFengGit,high,ShellPkg SMBIOS MemoryDevice table additions (MRDIMM support) matches NingFengGit's historical assignment pattern for MRDIMM / MemoryDevice table additions in ShellPkg SMBIOS.,False,NingFengGit,True
claude-haiku-4-5,A,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,bug,medium,2,needs-maintainer-feedback,philnoh2,high,"Bug involves BSP/AP multiprocessor synchronisation and reset vector buffer management in UefiCpuPkg, which matches philnoh2's specific assignment pattern for BSP/AP multiprocessor bugs.",False,philnoh2,True
claude-haiku-4-5,A,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,CryptoPkg build error with CLANG compiler matches mdkinney's historical pattern of handling CLANG compiler build errors in CryptoPkg.,False,mdkinney,True
claude-haiku-4-5,A,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"This is a POLICY bug about runtime driver executability after EndOfDxe, which is vit9696's assigned sub-domain (driver loading permissions and runtime access control), not a physical memory management issue for os-d.",False,vit9696,True
claude-haiku-4-5,A,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,yechao-w,medium,"TCG2/TPM2 support bug on RISC-V falls within yechao-w's assigned domain of RISC-V QEMU guest-boot and platform functionality issues, though TPM/TCG is not explicitly in the historical patterns.",False,Vogtinator,False
claude-haiku-4-5,A,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,"Bug explicitly involves OpalPassword device list handling in SecurityPkg, which matches HunterChang030's unique assignment pattern for this exact sub-component.",False,HunterChang030,True
claude-haiku-4-5,A,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,Assert/string-id bugs in HII/Setup forms are within EricGao2015's assigned domain per historical pattern.,False,EricGao2015,True
claude-haiku-4-5,A,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,CodeQL static-analysis error in NetworkPkg/NetBuffer.c matches BritChesley's established assignment pattern for CodeQL/static-analysis bugs in NetworkPkg.,False,BritChesley,True
claude-haiku-4-5,A,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,NetworkPkg bug about replacing hardcoded values with #define constants matches SaloniKasbekar's historical assignment pattern for hardcoded-value/define-constant bugs in NetworkPkg.,False,SaloniKasbekar,True
claude-haiku-4-5,A,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"Bug involves variable store (Var Store) failure and FTW (Fault Tolerant Write) Spare Block recovery, which directly matches wenbhou's assigned domain of variable store and FTW spare block recovery bugs in MdeModulePkg.",False,wenbhou,True
claude-haiku-4-5,A,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"InstallProtocolInterface() is a core DXE infrastructure function for handle/protocol management, which falls under lgao4's domain of core DXE infrastructure bugs, not HII/UI-specific bugs.",False,lgao4,True
claude-haiku-4-5,A,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,AshrafAliS,low,"Bug is labeled 'package:other' and appears to be a documentation/wiki entry request unrelated to code components, with no matching technical pattern in the assignment history.",False,lgao4,False
claude-haiku-4-5,A,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This is a physical memory management bug in MdePkg involving FreePages() and page table inconsistency, which matches os-d's domain of PHYSICAL memory bugs (page table issues, GCD data structures, memory-protection feature bugs).",False,os-d,True
claude-haiku-4-5,A,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"Bug involves Device Manager form display and Driver Health form interaction, which matches EricGao2015's assignment pattern for Device Manager forms and form-related UI bugs in MdeModulePkg.",False,EricGao2015,True
claude-haiku-4-5,A,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"Bug involves SEV/SEV-ES VM boot failure in OvmfPkg with AmdSvsm component, which matches jxu023's assigned domain of AMD SEV/SEV-ES virtualisation boot bugs.",False,jxu023,True
claude-haiku-4-5,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"Bug involves Setup Hotkey display region rendering issue in MdeModulePkg, which matches EricGao2015's assignment pattern for Setup Hotkey display and UI form rendering bugs.",False,EricGao2015,True
claude-haiku-4-5,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,os-d,medium,"OvmfPkg FV (Firmware Volume) size build failures are physical memory/layout management issues in the DXE core infrastructure domain, matching os-d's historical pattern of OVMF memory and GCD data structure bugs.",False,r1chard-lyu,False
claude-haiku-4-5,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"MdePkg LNK2001 unresolved symbol error (__security_pop_cookie) in SafeString.obj is a linker/physical memory infrastructure bug that matches os-d's domain, not ardbiesheuvel (who handles CryptoPkg VS2022 errors).",False,os-d,True
claude-haiku-4-5,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"Bug involves IntelFsp2Pkg FSP-T TemporaryRamSize configuration, which matches praravin's unique assignment pattern for FSP-T TemporaryRamSize bugs.",False,praravin,True
claude-haiku-4-5,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"Bug involves DXE core memory protection feature causing GCD data structure inconsistency with CPU page table, which matches os-d's assignment pattern for PHYSICAL memory bugs including GCD data structures and memory-protection feature bugs.",False,os-d,True
claude-haiku-4-5,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"This is a ShellPkg SMBIOS SmbioView bug specifically about adding ARMV9 processor support, which matches praveensankarn's historical assignment pattern for ARMV9/processor support additions in SmbioView.",False,praveensankarn,True
claude-haiku-4-5,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,CryptoPkg OpenSSL version update and CVE patch bug matches liyi77's assigned domain of OpenSSL version updates and CVE patches in CryptoPkg.,False,liyi77,True
claude-haiku-4-5,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"Bug involves both QEMU_EFI (OvmfPkg) and NetworkPkg driver loading together, matching AndreasBBS's specific assignment pattern for combined QEMU_EFI + NetworkPkg issues.",False,AndreasBBS,True
claude-haiku-4-5,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,CLANGPDB linker warning (/align without /driver) in general build toolchain (non-RedfishPkg) matches deeglaze's assignment pattern for CLANGPDB linker warnings outside RedfishPkg.,False,deeglaze,True
claude-haiku-4-5,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,medium,"DXE_ASSERT in drvcfg command (Driver Configuration) relates to Setup/Device Manager forms and assertion handling, which matches EricGao2015's pattern of Assert/string-id bugs in MdeModulePkg UI forms.",False,zhurui22,False
claude-haiku-4-5,A,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,high,"BaseTools FMMT (Firmware Module Management Tool) bug involving data structure handling falls under BaseTools toolchain infrastructure, matching makubacki's assignment pattern for BaseTools/toolchain bugs.",False,AshrafAliS,False
