model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
gpt-4.1,A,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,bug,medium,1,needs-maintainer-feedback,NingFengGit,high,"NingFengGit is the historical assignee for MRDIMM and MemoryDevice table additions in ShellPkg SMBIOS, which matches the bug's request to add MRDIMM support in the MemoryDeviceMemoryTechnologyTable.",False,NingFengGit,True
gpt-4.1,A,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,bug,medium,2,needs-maintainer-feedback,philnoh2,high,"The bug concerns BSP/AP multiprocessor synchronisation in UefiCpuPkg, which matches philnoh2's unique assignment scope.",False,philnoh2,True
gpt-4.1,A,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,CLANG compiler build error bugs in CryptoPkg are historically assigned to mdkinney according to the assignment patterns.,False,mdkinney,True
gpt-4.1,A,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"This is a policy bug about UEFI runtime driver executability after EndOfDxe, which matches vit9696's documented scope for OvmfPkg/MdeModulePkg driver loading permissions and access control.",False,vit9696,True
gpt-4.1,A,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,yechao-w,high,"The bug concerns RISC-V support in OvmfPkg, and yechao-w is specifically assigned to QEMU-KVM guest-boot and related failures on RISC-V in OvmfPkg.",False,Vogtinator,False
gpt-4.1,A,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,"HunterChang030 is uniquely assigned to SecurityPkg / OpalPassword device list handling bugs, which matches the bug's description exactly.",False,HunterChang030,True
gpt-4.1,A,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,"EricGao2015 is historically assigned to assert and string-id bugs in MdeModulePkg, matching this bug's description exactly.",False,EricGao2015,True
gpt-4.1,A,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,CodeQL/static-analysis bugs in NetworkPkg are historically assigned to BritChesley according to the assignment patterns.,False,BritChesley,True
gpt-4.1,A,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,"SaloniKasbekar is specifically assigned hardcoded-value or define-constant bugs in NetworkPkg, which matches this issue exactly.",False,SaloniKasbekar,True
gpt-4.1,A,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"The bug concerns variable store and FTW (Fault Tolerant Write) spare block recovery in MdeModulePkg, which is specifically assigned to wenbhou according to the historical assignment patterns.",False,wenbhou,True
gpt-4.1,A,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"InstallProtocolInterface is a core DXE infrastructure function in MdeModulePkg, and historical patterns specify lgao4 for such bugs, not YangGangUEFI or EricGao2015.",False,lgao4,True
gpt-4.1,A,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,AshrafAliS,low,"The package is 'other' and the bug is a documentation/deepwiki entry request, which does not match any of the listed technical assignees, but AshrafAliS has previously been assigned a non-technical/documentation-related bug, making them the closest match.",False,lgao4,False
gpt-4.1,A,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This is a physical memory management bug (FreePages(), page fault, OVMF context) which matches os-d's assignment for physical memory and page table issues in MdePkg/OvmfPkg.",False,os-d,True
gpt-4.1,A,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"This is a Device Manager form display bug in MdeModulePkg, which matches EricGao2015's historical assignment pattern for Device Manager forms and related UI issues.",False,EricGao2015,True
gpt-4.1,A,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"The bug concerns SEV and SEV-ES VM boot in OvmfPkg, and historical patterns specify that SEV/SEV-ES/AmdSvsm bugs in OvmfPkg are assigned to jxu023.",False,jxu023,True
gpt-4.1,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"EricGao2015 is historically assigned to Setup Hotkey display and Device Manager form bugs in MdeModulePkg, which matches the 'Setup Hotkey Region' UI issue described.",False,EricGao2015,True
gpt-4.1,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,os-d,medium,"The bug concerns an OvmfPkg build failure due to insufficient FV (Firmware Volume) size, which is a physical memory/resource allocation issue and matches os-d's domain for OvmfPkg physical memory and build resource problems.",False,r1chard-lyu,False
gpt-4.1,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is a MdePkg LNK2001 unresolved symbol linker error (specifically __security_pop_cookie), which per the historical assignment patterns is always assigned to os-d, not ardbiesheuvel or others.",False,os-d,True
gpt-4.1,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,Bugs involving IntelFsp2Pkg and FSP-T TemporaryRamSize configuration are uniquely assigned to praravin according to the historical assignment patterns.,False,praravin,True
gpt-4.1,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"The bug concerns DXE core memory protection and inconsistency between GCD data structures and CPU page tables, which matches os-d's historical assignment for physical memory and memory-protection feature bugs in MdeModulePkg.",False,os-d,True
gpt-4.1,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,Bugs about ARMV9 or processor support additions in ShellPkg SmbioView are uniquely assigned to praveensankarn per the historical pattern.,False,praveensankarn,True
gpt-4.1,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is a CryptoPkg bug specifically about updating OpenSSL for a CVE, which matches liyi77's historical assignment for OpenSSL version update / CVE patch bugs in CryptoPkg.",False,liyi77,True
gpt-4.1,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This bug involves both NetworkPkg and QEMU_EFI (OvmfPkg), which matches the historical pattern where combined driver-loading issues in these two packages are assigned to AndreasBBS.",False,AndreasBBS,True
gpt-4.1,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,CLANGPDB linker warnings in non-RedfishPkg contexts (such as build-or-ci-code) are assigned to deeglaze according to the historical assignment patterns.,False,deeglaze,True
gpt-4.1,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,NingFengGit,medium,"NingFengGit is the historical assignee for ShellPkg SMBIOS/SMBIOView bugs, and while this is a DXE_ASSERT in ShellPkg (not specifically SMBIOS), there is no other ShellPkg-specific assignee, making NingFengGit the closest match.",False,zhurui22,False
gpt-4.1,A,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,high,"The bug concerns BaseTools (FMMT is a BaseTools subcomponent), and makubacki is the historical assignee for BaseTools toolchain and update bugs, especially those not related to CI/ECC (which would go to bexcran).",False,AshrafAliS,False
