model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
gpt-5.4-mini,A,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,"The bug is in CryptoPkg and specifically mentions a CLANG compiler build error, which matches the historical assignment pattern for mdkinney.",False,mdkinney,True
gpt-5.4-mini,A,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"This is an OvmfPkg policy/execution-permission issue about runtime drivers loaded after EndOfDxe being non-executable, which matches vit9696’s assigned domain rather than os-d’s physical memory bugs.",False,vit9696,True
gpt-5.4-mini,A,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,jxu023,low,"This is an OvmfPkg RISC-V/TPM2 support issue, and the closest historical OvmfPkg RISC-V platform bugs are handled by jxu023 for firmware virtualization/boot-related features.",False,Vogtinator,False
gpt-5.4-mini,A,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,"This is a SecurityPkg OpalPassword device list handling bug, which matches HunterChang030’s unique assignment pattern exactly.",False,HunterChang030,True
gpt-5.4-mini,A,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,"This is a MdeModulePkg HII/UI assertion involving a string-id/default-string-id case, which matches EricGao2015’s assigned assert/string-id bugs.",False,EricGao2015,True
gpt-5.4-mini,A,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,"This is a NetworkPkg CodeQL/static-analysis issue, and BritChesley is the assigned owner for CodeQL bugs in NetworkPkg.",False,BritChesley,True
gpt-5.4-mini,A,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,"This is a NetworkPkg bug about replacing a hardcoded value with an existing define constant, which matches SaloniKasbekar’s assigned NetworkPkg hardcoded-value/define-constant issues.",False,SaloniKasbekar,True
gpt-5.4-mini,A,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"This is a MdeModulePkg variable store / FTW spare block recovery bug, which matches wenbhou’s assigned scope exactly.",False,wenbhou,True
gpt-5.4-mini,A,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"This is a core DXE infrastructure bug in MdeModulePkg about InstallProtocolInterface and handle/key management, which matches lgao4’s historical assignment scope.",False,lgao4,True
gpt-5.4-mini,A,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,AshrafAliS,low,"The bug is in an unspecified/other package and looks like a generic BaseTools/utility task rather than any of the package-specific patterns, so the closest historical match is the prior BaseTools-like miscellaneous assignment to AshrafAliS.",False,lgao4,False
gpt-5.4-mini,A,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This is an MdePkg physical memory management bug involving FreePages() and page faults from page protections, which matches os-d’s assigned OvmfPkg/MdePkg memory issues.",False,os-d,True
gpt-5.4-mini,A,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"This is an MdeModulePkg UI/forms bug about Device Manager and Driver Health forms, which matches EricGao2015’s historical assignment for Device Manager form issues.",False,EricGao2015,True
gpt-5.4-mini,A,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"This is an OvmfPkg AMD SEV/SEV-ES virtualisation boot bug, and the hints explicitly assign SEV/SEV-ES/AmdSvsm issues in OvmfPkg to jxu023.",False,jxu023,True
gpt-5.4-mini,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,This is an MdeModulePkg UI/setup screen issue and specifically matches the historical Setup Hotkey display bug pattern assigned to EricGao2015.,False,EricGao2015,True
gpt-5.4-mini,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,os-d,low,"This is an OvmfPkg build-size/FV capacity issue, and among the listed assignees os-d is the closest match for OvmfPkg memory/build infrastructure problems.",False,r1chard-lyu,False
gpt-5.4-mini,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is an MdePkg LNK2001 unresolved external symbol linker error, and the historical pattern assigns MdePkg linker issues like __security_pop_cookie to os-d.",False,os-d,True
gpt-5.4-mini,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"The bug is in IntelFsp2Pkg and specifically about FSP-T TemporaryRamSize configuration, which exactly matches praravin’s assigned FSP-T TemporaryRamSize bug type.",False,praravin,True
gpt-5.4-mini,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This is an MdeModulePkg DXE core memory protection/GCD vs page table consistency bug, matching os-d’s physical memory management and memory-protection feature scope.",False,os-d,True
gpt-5.4-mini,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"This is a ShellPkg SmbioView enhancement adding ARMV9 processor support, which matches the historical assignment for praveensankarn.",False,praveensankarn,True
gpt-5.4-mini,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is a CryptoPkg OpenSSL update/CVE patch bug, which matches the historical CryptoPkg OpenSSL version update assignment to liyi77.",False,liyi77,True
gpt-5.4-mini,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This is a combined OvmfPkg/QEMU_EFI and NetworkPkg boot/load issue, which matches the specific historical assignment for NetworkPkg + QEMU_EFI combined driver-loading bugs.",False,AndreasBBS,True
gpt-5.4-mini,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning outside RedfishPkg, which matches the historical non-Redfish CLANGPDB linker-warning assignment to deeglaze.",False,deeglaze,True
gpt-5.4-mini,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,medium,"This is a ShellPkg/UUEFI Shell UI command-related assertion, and historical Setup/Drvcfg-style form and assertion bugs in MdeModulePkg/UI were assigned to EricGao2015.",False,zhurui22,False
gpt-5.4-mini,A,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,medium,"This is a BaseTools issue involving FMMT behavior, and BaseTools toolchain/tool-related bugs are most closely aligned with makubacki’s historical BaseTools assignments.",False,AshrafAliS,False
