model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
claude-sonnet-4-6,A,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,bug,medium,2,needs-maintainer-feedback,philnoh2,high,"This is a UefiCpuPkg BSP/AP multiprocessor synchronisation bug (BSP freeing AP reset vector buffer while AP wake-up is in process), which matches exactly the historical pattern for philnoh2.",False,philnoh2,True
claude-sonnet-4-6,A,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,"The bug is a CLANG compiler build error in CryptoPkg, which matches the historical pattern where mdkinney is assigned CLANG compiler build error bugs in CryptoPkg (as opposed to ardbiesheuvel who handles VS2022 build errors in CryptoPkg).",False,mdkinney,True
claude-sonnet-4-6,A,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"This is a POLICY bug about runtime driver executability after EndOfDxe, which the critical rules explicitly assign to vit9696, not os-d.",False,vit9696,True
claude-sonnet-4-6,A,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,yechao-w,medium,"This is an OvmfPkg RISC-V boot issue (TCG2/TPM2 not working on RISC-V), which falls under the RISC-V QEMU/platform boot failure domain assigned to yechao-w, though it involves a specific subsystem (TPM) not explicitly covered by any other listed assignee.",False,Vogtinator,False
claude-sonnet-4-6,A,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,"The bug is in SecurityPkg / OpalPassword device list handling, which directly matches the historical pattern for HunterChang030.",False,HunterChang030,True
claude-sonnet-4-6,A,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,"This bug involves an Assert triggered by a default string id being 0, which matches EricGao2015's pattern of handling Assert/string-id bugs in MdeModulePkg Setup/HII forms.",False,EricGao2015,True
claude-sonnet-4-6,A,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,"The bug is a CodeQL / static-analysis error in NetworkPkg (NetBuffer.c), which matches the historical pattern of BritChesley being assigned CodeQL/static-analysis bugs in NetworkPkg.",False,BritChesley,True
claude-sonnet-4-6,A,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,"The bug is in NetworkPkg and involves replacing hardcoded values with #define constants, which matches exactly the historical pattern where SaloniKasbekar has been assigned hardcoded-value/define-constant bugs in NetworkPkg.",False,SaloniKasbekar,True
claude-sonnet-4-6,A,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"This bug is about variable store failing to recover from FTW (Fault Tolerant Write) spare block after corruption, which exactly matches wenbhou's assignment pattern for variable store / FTW spare block recovery bugs.",False,wenbhou,True
claude-sonnet-4-6,A,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"InstallProtocolInterface() is a core DXE infrastructure function, and the historical patterns explicitly state that InstallProtocolInterface bugs belong to lgao4, with a specific warning NOT to assign such bugs to YangGangUEFI.",False,lgao4,True
claude-sonnet-4-6,A,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,lgao4,low,"The bug title 'Add Ask deepwiki entry' with package:other is ambiguous and doesn't match any specific historical pattern, so defaulting to lgao4 as a general catch-all for unclassified MdeModulePkg/core infrastructure issues, though confidence is very low given the unclear nature of this request.",False,lgao4,True
claude-sonnet-4-6,A,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This bug involves FreePages() physical memory management causing page faults in OVMF, which matches os-d's domain of physical memory bugs, FreePages(), page table inconsistency, and memory-protection feature bugs.",False,os-d,True
claude-sonnet-4-6,A,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"This is a Device Manager form display bug in MdeModulePkg, which matches EricGao2015's historical pattern of being assigned Device Manager forms and Setup-related UI bugs.",False,EricGao2015,True
claude-sonnet-4-6,A,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"This bug explicitly mentions AMD SEV / SEV-ES virtualisation boot issues and AmdSvsm in OvmfPkg, which matches jxu023's assignment pattern for AMD SEV/SEV-ES virtualisation boot bugs.",False,jxu023,True
claude-sonnet-4-6,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"The bug involves the Setup Hotkey Region display in MdeModulePkg, which matches EricGao2015's historical pattern of being assigned Setup Hotkey display and UI form bugs.",False,EricGao2015,True
claude-sonnet-4-6,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,lgao4,low,"OvmfPkg FV size build failure doesn't match any specific sub-pattern (not RISC-V/SEV/memory/network), so it falls to lgao4 as the general core infrastructure maintainer.",False,r1chard-lyu,False
claude-sonnet-4-6,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is an MdePkg LNK2001 unresolved external symbol linker error (__security_pop_cookie in SafeString.obj), which matches the historical pattern of os-d handling MdePkg linker errors, as explicitly noted in the instructions.",False,os-d,True
claude-sonnet-4-6,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"The bug is about IntelFsp2Pkg FSP-T TemporaryRamSize configuration, which directly matches the historical pattern for praravin.",False,praravin,True
claude-sonnet-4-6,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This bug is about DXE core memory protection causing inconsistency between GCD internal data structures and CPU page tables, which matches os-d's domain of physical memory management, page table consistency, and memory-protection feature bugs in OvmfPkg/MdeModulePkg.",False,os-d,True
claude-sonnet-4-6,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"The bug is about adding ARMV9 processor support to SmbioView in ShellPkg based on Type 4 processor information, which directly matches the historical pattern where praveensankarn has been assigned ARMV9/processor support additions in SmbioView.",False,praveensankarn,True
claude-sonnet-4-6,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is a CryptoPkg OpenSSL version update / CVE patch bug, which matches the historical pattern for liyi77.",False,liyi77,True
claude-sonnet-4-6,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This bug involves both QEMU_EFI and NetworkPkg (network protocol drivers not loading), which matches exactly the historical pattern for AndreasBBS: 'QEMU_EFI + NetworkPkg combined driver-loading bugs'.",False,AndreasBBS,True
claude-sonnet-4-6,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning (/align without /driver) in a non-RedfishPkg context (package:build-or-ci-code), which matches the historical pattern for deeglaze who handles CLANGPDB linker warnings outside of RedfishPkg.",False,deeglaze,True
claude-sonnet-4-6,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,low,"The DXE_ASSERT triggered by the drvcfg Shell command likely involves HII/forms or driver configuration UI interaction, similar to other assert bugs in MdeModulePkg UI components assigned to EricGao2015, though no ShellPkg-specific drvcfg pattern is established.",False,zhurui22,False
claude-sonnet-4-6,A,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,medium,"This is a BaseTools bug involving FMMT (Firmware Module Management Tool) handling, and makubacki has been assigned BaseTools toolchain/build-related bugs in the historical patterns.",False,AshrafAliS,False
