model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
claude-sonnet-4-6,B,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,"The bug is in NetworkPkg and involves replacing a hardcoded value with a #define constant, which exactly matches the historical pattern for SaloniKasbekar.",False,SaloniKasbekar,True
claude-sonnet-4-6,B,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"This is a variable store / FTW (Fault Tolerant Write) spare block recovery bug in MdeModulePkg, which precisely matches wenbhou's assigned domain.",False,wenbhou,True
claude-sonnet-4-6,B,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"InstallProtocolInterface() is a core DXE infrastructure function in MdeModulePkg, and the historical patterns explicitly state that InstallProtocolInterface bugs belong to lgao4, not YangGangUEFI or EricGao2015.",False,lgao4,True
claude-sonnet-4-6,B,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,makubacki,low,"The bug is labeled 'package:other' with an unclear title about adding a 'deepwiki entry', which doesn't match any specific package pattern, but makubacki handles CI/toolchain/documentation-adjacent BaseTools tasks and is a reasonable default for miscellaneous repository maintenance items.",False,lgao4,False
claude-sonnet-4-6,B,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This bug involves FreePages() causing page faults due to memory overwrite issues in OVMF, which matches os-d's domain of physical memory bugs including FreePages() and page table inconsistency.",False,os-d,True
claude-sonnet-4-6,B,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"This bug is about the Device Manager form display issue, which matches EricGao2015's historical pattern of being assigned Device Manager forms and Setup-related UI bugs in MdeModulePkg.",False,EricGao2015,True
claude-sonnet-4-6,B,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"This bug explicitly involves AMD SEV/SEV-ES virtualisation and AmdSvsm in OvmfPkg, which matches the historical pattern for jxu023 who handles AMD SEV/SEV-ES virtualisation boot bugs in OvmfPkg.",False,jxu023,True
claude-sonnet-4-6,B,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"This is an MdeModulePkg bug about an unexpected visual artifact (black box) in the Setup Hotkey Region, which matches EricGao2015's historical pattern of being assigned Setup Hotkey display and UI form bugs in MdeModulePkg.",False,EricGao2015,True
claude-sonnet-4-6,B,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,lgao4,low,"OvmfPkg FV size build failure doesn't match any specialized assignee pattern precisely, so defaulting to lgao4 who handles core DXE infrastructure and general low-level build issues.",False,r1chard-lyu,False
claude-sonnet-4-6,B,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is an MdePkg LNK2001 unresolved symbol error (__security_pop_cookie) which matches the explicit rule that MdePkg linker errors → os-d, not ardbiesheuvel.",False,os-d,True
claude-sonnet-4-6,B,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"This bug is about IntelFsp2Pkg FSP-T TemporaryRamSize configuration, which directly matches the historical pattern for praravin.",False,praravin,True
claude-sonnet-4-6,B,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This bug is about DXE core memory protection causing inconsistency between GCD internal data structures and CPU page tables, which matches os-d's domain of physical memory bugs including page table inconsistency and GCD data structures.",False,os-d,True
claude-sonnet-4-6,B,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"The bug explicitly mentions ARMV9 processor support additions in SmbioView (Type 4 processor information), which matches the historical pattern for praveensankarn handling ARMV9/processor support additions in SmbioView within ShellPkg.",False,praveensankarn,True
claude-sonnet-4-6,B,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is an OpenSSL version update / CVE patch bug in CryptoPkg, which matches the historical pattern for liyi77.",False,liyi77,True
claude-sonnet-4-6,B,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This bug involves both QEMU_EFI and NetworkPkg (network protocol drivers not loading), which precisely matches the historical pattern for AndreasBBS who handles bugs where both OvmfPkg/QEMU_EFI and NetworkPkg are involved together.",False,AndreasBBS,True
claude-sonnet-4-6,B,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning (/align without /driver) in a non-RedfishPkg context (package:build-or-ci-code), which matches the historical pattern for deeglaze handling CLANGPDB linker warnings outside RedfishPkg.",False,deeglaze,True
claude-sonnet-4-6,B,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,medium,"The DXE_ASSERT triggered by the drvcfg command relates to HII/Setup Browser assert behavior, matching EricGao2015's pattern of handling assert and string-id bugs in device manager/setup contexts.",False,zhurui22,False
claude-sonnet-4-6,B,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,bexcran,medium,"This is a BaseTools bug (FMMT tool handling), and bexcran has been assigned ECC Check / CI failure bugs in BaseTools, making them the closest match for BaseTools-related issues in the absence of a more specific NASM/toolchain pattern.",False,AshrafAliS,False
