model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
claude-haiku-4-5,11881,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _fltused' in CLANGPDB (DEBUG RELEASE),redfishpkg,False,0.95,"This is a legitimate build failure report for RedfishPkg with CLANGPDB toolchain, directly related to EDK II build infrastructure and similar to validated historical issues with CLANGPDB builds.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.95,"This is a legitimate build failure report for StandaloneMmPkg with a specific toolchain (CLANGDWARF) and configuration (RELEASE/AARCH64), which aligns with valid EDK II build infrastructure issues as shown in historical precedent.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.92,This is a valid bug report regarding EDK II build infrastructure (BaseTools) that identifies a specific toolchain dependency issue (mu_nasm nuget package) causing link failures with a specific compiler configuration (CLANGDWARF on IA32).,False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.95,"This is a genuine bug report describing a build/functional regression in ARM platform firmware menus caused by a specific commit, which is a valid issue for the EDK II project tracker.",False,needs-triage
claude-haiku-4-5,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.92,This is a valid bug report describing a genuine firmware issue where non-x86 Option ROM images are unreachable due to platform-specific logic in MdeModulePkg's Option ROM handling code.,False,needs-triage
claude-haiku-4-5,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.95,"This is a legitimate bug report describing a build failure on X86 architecture with GCC when STATIC Stack check is enabled, which directly affects EDK II's build infrastructure and compiler integration.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a genuine build failure report for BdsDxe with a specific toolchain (CLANGPDB), which is a legitimate EDK II build infrastructure issue requiring investigation and fixes.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.95,"This is a genuine build failure report for UefiPayloadPkg with a specific toolchain (VS2022), which is a legitimate EDK II project issue that requires investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.95,"This is a legitimate build failure report for an EDK II package with a specific compiler/toolchain (VS2022), consistent with similar valid issues in the historical record.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.95,"This is a genuine build failure report for CryptoPkg with a specific compiler (VS2022), which is a legitimate bug that affects EDK II's build infrastructure and toolchain compatibility.",False,needs-maintainer-feedback
claude-haiku-4-5,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.92,"This is a genuine build failure report for a specific EDK II module (HiiDatabaseDxe in MdeModulePkg) with a particular toolchain (CLANGPDB), which aligns with the valid historical bug about CLANGPDB build failures in StandaloneMmCoreEntryPoint.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a legitimate build failure report for MdeModulePkg/SetupBrowserDxe with a specific toolchain (CLANGPDB), which aligns with similar valid historical issues in this codebase.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.92,"This is a legitimate bug report about FDF parser behavior where include statements are parsed before conditional statements, which relates to EDK II build infrastructure tooling (BaseTools).",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.92,"This is a legitimate bug report describing a functional defect in SmiHandlerUnRegister where it hangs indefinitely when an unregistered SMI is invoked, affecting MdeModulePkg and requiring investigation and fix.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.92,"This is a genuine bug report describing a runtime crash in RealTimeClockRuntimeDxe caused by unsafe timer library behavior, which is a legitimate firmware component issue requiring investigation.",False,
claude-haiku-4-5,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.85,"This is a valid bug report describing a display issue with the PCI shell command's handling of PCIe Designated Vendor Specific Extended Capabilities, which relates to ShellPkg firmware functionality.",False,needs-triage
claude-haiku-4-5,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.95,This is a legitimate bug report for a genuine EDK II firmware functionality issue (TCG2/TPM2 support on aarch64 in OvmfPkg) that requires investigation and triage.,False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.92,"This is a valid bug report about ECC (EFI Code Checker) tool failing silently in EDK II CI on multiple platforms, which relates to EDK II build infrastructure and coding style enforcement tools.",False,
claude-haiku-4-5,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.85,"This is a legitimate bug report for ARM/AARCH64 UEFI firmware with high engagement and triage feedback needed, indicating a real boot failure issue that requires investigation in the ARM-related EDK II packages.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.95,"This is a valid bug report alleging a mismatch between an EDK II constant value in MdePkg and the UEFI specification, which requires investigation and potential correction.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.92,"This is a genuine bug report describing a functional issue in OvmfPkg where secure boot settings are unusable with serial console, which relates to EDK II firmware configuration and boot behavior.",False,needs-owner|needs-triage
claude-haiku-4-5,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.92,"This is a legitimate bug report about incorrect behavior in AsciiSPrint function, a core EDK II library function used for string formatting, which directly impacts firmware functionality.",False,needs-owner|needs-triage
claude-haiku-4-5,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.85,"This is a valid feature request to add SMBIOS v3.8 support (MRDIMM memory technology) to EDK II's memory device table definitions, consistent with historical requests to update SMBIOS specification support in MdePkg and related packages.",False,needs-maintainer-feedback
claude-haiku-4-5,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.85,"This is a valid bug report describing a reproducible display/layout issue in OVMF firmware when running under QEMU with specific parameters, which falls within EDK II platform firmware scope.",False,needs-triage
claude-haiku-4-5,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.95,"This is a genuine bug report describing a race condition in UefiCpuPkg where the BSP can prematurely free the AP reset vector buffer while AP wake-up is still in progress, which is a real firmware concurrency issue requiring investigation.",False,needs-maintainer-feedback
claude-haiku-4-5,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.85,"This is a legitimate build failure report for CryptoPkg with a specific compiler (CLANG) that relates to EDK II build infrastructure and toolchain compatibility, which is a valid issue category based on historical precedent.",False,needs-maintainer-feedback
claude-haiku-4-5,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.95,"This is a legitimate bug report about UEFI runtime driver loading behavior affecting both MdeModulePkg and OvmfPkg, describing a real functional problem with drivers loaded after EndOfDxe not being executable by the OS.",False,needs-maintainer-feedback
claude-haiku-4-5,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.95,"This is a legitimate bug report for EDK II firmware describing a non-functional feature (TCG2/TPM2 support on RISC-V architecture) in the OvmfPkg, with high community engagement and requiring maintainer investigation.",False,needs-maintainer-feedback
claude-haiku-4-5,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.92,"This is a legitimate bug report for SecurityPkg's OpalPassword driver describing a potential infinite loop and device list handling issue, which relates to real firmware component problems that warrant investigation.",False,needs-maintainer-feedback
claude-haiku-4-5,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.85,"This is a legitimate bug report describing a real functional issue with wide character display in BIOS Setup, which is part of MdeModulePkg's display and UI handling code.",False,needs-triage
claude-haiku-4-5,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.85,"This is a valid bug report describing a test conformance issue where UEFI-SCT test behavior deviates from the UEFI specification, which relates to EDK II's Security and compliance testing infrastructure.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.95,"This is a legitimate security vulnerability report describing a potential Secure Boot bypass, which is a critical issue for the SecurityPkg and warrants investigation by maintainers.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.92,"This is a genuine bug report describing an assertion failure in MdeModulePkg when a default string ID has value 0, which is a legitimate firmware component issue requiring investigation and fix.",False,
claude-haiku-4-5,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.85,"This is a legitimate bug report for ArmVirtPkg regarding missing EFI Internal Shell functionality in the boot menu, which is a valid firmware component issue.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.85,"This is a valid bug report about a code quality issue (CodeQL error) in the NetworkPkg, which relates to EDK II build infrastructure and static code analysis tools, consistent with similar historically-valid issues in the same package.",False,needs-triage
claude-haiku-4-5,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.92,"This is a legitimate bug report about MSR_IA32_FEATURE_CONTROL handling during CPU hotplug operations in OvmfPkg, which is a critical firmware component involving CPU initialization and state management.",False,needs-owner|needs-triage
claude-haiku-4-5,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.85,"This is a valid code quality improvement request to replace magic numbers with named constants in NetworkPkg, which aligns with EDK II coding standards and maintainability practices.",False,needs-triage
claude-haiku-4-5,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.95,"This is a genuine bug report about variable store recovery failure in MdeModulePkg's FTW (Fault Tolerant Write) mechanism, which is a critical firmware component for UEFI variable persistence.",False,
claude-haiku-4-5,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.85,"This is a legitimate bug report about a core EDK II protocol installation function in MdeModulePkg that may not be behaving as designed, which should be investigated by maintainers.",False,needs-maintainer-feedback
claude-haiku-4-5,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.92,"This is a legitimate bug report about RegisterProtocolNotify() accepting invalid events in MdeModulePkg, which relates to a real EDK II protocol handling component that warrants investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.95,"This issue is spam or completely unrelated to EDK II firmware development, appearing to be a request to add a wiki entry for an unrelated service.",False,
claude-haiku-4-5,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.95,"This is a genuine bug report describing a real memory safety issue in OVMF's FreePages() implementation that causes page faults, which is a legitimate EDK II firmware defect requiring investigation and fix.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.95,"This is a valid bug report describing a regression in OVMF on Xen HVM that occurred after the 202411 release, which is a genuine firmware issue requiring investigation and triage.",False,needs-owner|needs-triage
claude-haiku-4-5,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.92,"This is a legitimate bug report describing a functional issue where RAID card option ROM display fails to update in Device Manager after a Driver Health repair operation, which relates to MdeModulePkg components and requires investigation.",False,needs-triage
claude-haiku-4-5,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.95,"This is a legitimate build failure bug report for EmbeddedPkg involving SOURCE_DATE_EPOCH environment variable handling, which is a real EDK II build infrastructure issue that requires investigation and fixing.",False,needs-maintainer-feedback|needs-owner
claude-haiku-4-5,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.95,"This is a legitimate bug report describing a real boot failure in SEV/SEV-ES VMs caused by a faulty function check in OvmfPkg, which is a valid EDK II package.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.95,This is a valid bug report for ArmVirtPkg describing a broken functionality (direct kernel boot in AAVMF) that requires investigation and fix.,False,needs-owner|needs-triage
claude-haiku-4-5,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.95,"This is a legitimate bug report describing a build failure with the GCC compiler for the PRM package, which is a valid EDK II firmware component and relates to EDK II build infrastructure.",False,needs-owner|needs-triage
claude-haiku-4-5,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.75,"This appears to be a genuine bug report about visual rendering in the Setup browser component (MdeModulePkg), which is a legitimate EDK II firmware component, though the description could be more detailed for investigation.",False,needs-triage
claude-haiku-4-5,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.92,This is a legitimate build failure report for OvmfPkg firmware that requires investigation and represents a real blocker for the edk2-stable202502 release.,False,needs-maintainer-feedback
claude-haiku-4-5,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.92,"This is a legitimate bug report describing a system hang when using a specific IPMI PPI (gPeiIpmiTransportPpiGuid) in the Post Memory phase, which is a reproducible firmware issue requiring investigation.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.95,"This is a legitimate build failure for AARCH64 architecture involving an unresolved linker symbol in MdePkg's SafeString module, which aligns with similar valid historical issues about architecture-specific build problems.",False,needs-triage
claude-haiku-4-5,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.95,"This is a legitimate bug report for IntelFsp2Pkg regarding a feature specified in FSP 2.5 that is not functioning as expected, involving Temporary RAM configuration which is core firmware functionality.",False,needs-triage
claude-haiku-4-5,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.95,"This is a genuine bug report describing a potential inconsistency between GCD (Global Coherency Domain) internal data structures and CPU page tables in the DXE core memory protection feature, which is a legitimate firmware component issue requiring investigation.",False,needs-triage
claude-haiku-4-5,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.92,"This is a valid bug report about EDK II build infrastructure where header file modifications fail to trigger recompilation with CLANGDWARF, affecting the build system's incremental compilation behavior.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.92,"This is a legitimate feature request to add ARMV9 processor support detection in ShellPkg's SmbiosView command, which aligns with historical similar issues about extending SMBIOS viewing capabilities for new processor types.",False,needs-maintainer-feedback
claude-haiku-4-5,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.95,"This is a valid security vulnerability report requesting a dependency update in CryptoPkg to address a known CVE, consistent with historical similar issues in this project.",False,
claude-haiku-4-5,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,True,0.85,"This appears to be an environmental/configuration issue with QEMU/OVMF platform integration rather than a bug in EDK II code itself, similar to the historical case where edk2-stable202405 breaks OVMF network boot support was classified as INVALID.",False,needs-triage
claude-haiku-4-5,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.85,"This is a genuine bug report describing a reproducible crash (Instruction abort/Translation fault) occurring after CoreExitBootServices in ARM virtual firmware, which is a legitimate EDK II firmware component issue requiring investigation.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.85,"This is a legitimate bug report for EmulatorPkg involving a page allocation failure, which is a genuine firmware component issue that requires investigation and triage.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.92,"This is a legitimate build failure/warning issue with the CLANGPDB linker in EDK II's build infrastructure, consistent with similar valid issues about compiler/linker problems in the codebase.",False,
claude-haiku-4-5,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.95,"This is a genuine bug report describing a reproducible ASSERT condition triggered by a specific UEFI Shell command (drvcfg) in ShellPkg, which aligns with similar valid historical issues like 'UEFI Shell devtree command causes ASSERT'.",False,
claude-haiku-4-5,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.95,"This is a legitimate bug report about BaseTools build failure on a specific compiler/platform combination (MinGW GCC on Windows), which relates directly to EDK II build infrastructure and toolchain support.",False,needs-triage
claude-haiku-4-5,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.85,"This appears to be a legitimate bug report about a GUID mismatch in the EFI Conformance Profile Table affecting UEFI application compatibility with the EFI System Table, which relates to MdeModulePkg/MdePkg core functionality.",True,
claude-haiku-4-5,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.85,"This is a legitimate bug report for BaseTools (specifically FMMT - Firmware Module Management Tool) describing a handling issue where Parent.Data can be None, which relates to EDK II build infrastructure tools.",False,
