model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
claude-opus-4-7,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.7,A reported Secure Boot bypass is a potential security vulnerability in SecurityPkg and should be investigated rather than dismissed.,False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.85,"This appears to be a legitimate bug report about an assertion when the default string ID is 0, which is a reproducible firmware issue in MdeModulePkg.",False,
claude-opus-4-7,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.7,"This appears to be a legitimate bug report about a missing EFI Internal Shell in the ArmVirtPkg boot menu, which is a real firmware component issue worth investigating.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.85,A CodeQL static analysis error in NetBuffer.c is a legitimate code quality bug report for an EDK II package that warrants investigation.,False,needs-triage
claude-opus-4-7,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.85,"This appears to be a legitimate bug report about MSR_IA32_FEATURE_CONTROL handling during CPU hotplug in OvmfPkg, which is a real firmware component issue worth investigating.",False,needs-owner|needs-triage
claude-opus-4-7,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.8,"This is a legitimate code quality improvement request to replace hardcoded values with existing defined constants in NetworkPkg, which is a valid maintenance issue.",False,needs-triage
claude-opus-4-7,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.8,"This appears to be a genuine bug report about variable store recovery from the Fault Tolerant Write spare block, which is a real firmware concern in MdeModulePkg.",False,
claude-opus-4-7,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.7,"This describes a specific potential bug in core protocol handling behavior in MdeModulePkg, which warrants investigation as a legitimate bug report.",False,needs-maintainer-feedback
claude-opus-4-7,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.8,"This appears to be a legitimate bug report about RegisterProtocolNotify() not validating event parameters properly, which is a real UEFI specification compliance concern.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.9,This appears to be a vague request to add a 'Ask deepwiki' entry with no clear bug report or actionable feature request related to EDK II firmware.,False,
claude-opus-4-7,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.85,This is a genuine bug report with high engagement describing a specific reproducible memory corruption issue in OVMF causing page faults.,False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.9,"This is a regression bug report identifying a page-fault in OVMF on Xen HVM since a specific release, which is a legitimate bug for the EDK II tracker.",False,needs-owner|needs-triage
claude-opus-4-7,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.7,This appears to be a genuine bug report about Driver Health form behavior in MdeModulePkg with moderate community engagement.,False,needs-triage
claude-opus-4-7,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.9,"This is a legitimate build failure bug report for a specific EDK II package with high engagement, indicating a real reproducible issue.",False,needs-maintainer-feedback|needs-owner
claude-opus-4-7,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.9,"This is a specific bug report about a faulty check in AmdSvsmIsSvsmPresent() breaking SEV/SEV-ES VM boot, which is a legitimate firmware bug in OvmfPkg.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.9,This is a genuine bug report regarding ArmVirtPkg AAVMF direct kernel boot functionality with significant engagement indicating a real issue.,False,needs-owner|needs-triage
claude-opus-4-7,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.85,"This is a legitimate build failure report for the PRM package with GCC on X64, which is a real bug affecting EDK II build infrastructure.",False,needs-owner|needs-triage
claude-opus-4-7,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.7,"This appears to be a genuine bug report about a UI rendering issue in the Setup Hotkey Region within MdeModulePkg, which is a legitimate EDK II component.",False,needs-triage
claude-opus-4-7,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.8,"This appears to be a legitimate build failure bug report for OvmfPkg in a specific stable release tag, which warrants investigation.",False,needs-maintainer-feedback
claude-opus-4-7,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.7,"This appears to be a genuine bug report describing a system hang/exception when using a specific PPI in a particular boot phase, which is a legitimate firmware issue worth investigating.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.75,"This describes a concrete build/link failure for AARCH64 involving an MdePkg module, which is a legitimate build infrastructure bug worth investigating.",False,needs-triage
claude-opus-4-7,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.8,"This appears to be a legitimate bug report about FSP-T UPD configuration not working per the FSP 2.5 spec, relevant to IntelFsp2Pkg.",False,needs-triage
claude-opus-4-7,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.9,"This is a detailed bug report about a real inconsistency between GCD data structures and CPU page tables in DXE core memory protection, with high engagement indicating legitimate technical discussion.",False,needs-triage
claude-opus-4-7,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.85,"This appears to be a legitimate build infrastructure bug report about CLANGDWARF toolchain failing to detect header file changes for incremental builds, which is a real issue affecting EDK II build tools.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.85,"This is a legitimate feature/bug request to add ARMv9 support to the ShellPkg SmbiosView command for Type 4 processor information, which is a real enhancement to an EDK II package.",False,needs-maintainer-feedback
claude-opus-4-7,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.95,This is a legitimate security vulnerability report requesting an OpenSSL update to address a known CVE in CryptoPkg.,False,
claude-opus-4-7,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.6,"This appears to be a bug report about network protocol drivers not loading in QEMU_EFI with high community engagement, suggesting a real issue worth investigating.",False,needs-triage
claude-opus-4-7,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.7,"This appears to be a genuine bug report describing a translation fault crash after ExitBootServices on AArch64 QEMU, which is a legitimate firmware bug to investigate.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.7,"This appears to be a legitimate bug report about a page allocation failure in EmulatorPkg, which is a real EDK II package issue worth investigating.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.85,This is a legitimate build/toolchain bug report about CLANGPDB linker warnings related to EDK II build infrastructure.,False,
claude-opus-4-7,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.7,A reported DXE_ASSERT when running the drvcfg shell command appears to be a genuine bug report against ShellPkg worthy of investigation.,False,
claude-opus-4-7,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.85,"This is a legitimate build failure report for EDK II BaseTools on a specific toolchain (MinGW GCC on Windows), which falls within EDK II build infrastructure scope.",False,needs-triage
claude-opus-4-7,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.75,The issue describes a specific GUID mismatch bug in the EFI Conformance Profile Table that can be investigated and verified against the UEFI specification.,True,
claude-opus-4-7,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.7,"This appears to be a legitimate bug report about a NoneType handling issue in the BaseTools FMMT utility, which is part of EDK II build infrastructure.",False,
