model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-5.4-mini,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.98,"This describes a genuine EDK II SMM bug where an SMI handler remains pending forever after an unregister scenario, which is a reproducible firmware component issue and not a usage question or unrelated topic.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.98,"This is a firmware runtime bug affecting BaseRiscV64CpuTimerLib and causing a crash in RealTimeClockRuntimeDxe during gRT->GetTime, which is a legitimate EDK II issue.",False,
gpt-5.4-mini,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.95,"This is a concrete ShellPkg bug report about the PCI command failing to display PCIe DVSEC extended capability correctly, which is a legitimate EDK II functionality issue and aligns with similar valid historical bugs.",False,needs-triage
gpt-5.4-mini,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.98,"This is a genuine bug report about TCG2/TPM2 support on aarch64 in OVMF, which is directly related to EDK II firmware functionality and therefore valid.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.98,"This is a legitimate BaseTools/CI bug report about ECC check behavior in edk2 CI on Windows and Linux, which is directly relevant to EDK II build infrastructure.",False,
gpt-5.4-mini,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.94,"This appears to be a genuine platform boot bug report for AArch64 UEFI in EDK II, which is directly relevant to firmware development and not merely a usage question.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.98,"This is a legitimate EDK II/MdePkg specification conformance issue reporting that a status code value does not match the UEFI specification, so it is valid.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.94,"This appears to be a legitimate OVMF firmware bug report about secure boot configuration behavior with a serial console, which is directly relevant to EDK II and actionable for investigation.",False,needs-owner|needs-triage
gpt-5.4-mini,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.97,"This is a concrete bug report affecting OVMF/EDK II string formatting behavior in AsciiSPrint, which is a legitimate firmware library issue and not a general usage question.",False,needs-owner|needs-triage
gpt-5.4-mini,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.96,"This is a legitimate EDK II feature request to add MRDIMM support in ShellPkg to satisfy SMBIOS v3.8, which is directly relevant to firmware package functionality.",False,needs-maintainer-feedback
gpt-5.4-mini,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.96,"This appears to be a genuine firmware/UI bug report affecting OVMF Boot Manager behavior under QEMU nographic mode, which is relevant to EDK II and has enough detail to investigate.",False,needs-triage
gpt-5.4-mini,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.97,"This is a plausible EDK II firmware bug report in UefiCpuPkg about AP reset vector handling during wakeup, which is a legitimate low-level CPU initialization issue.",False,needs-maintainer-feedback
gpt-5.4-mini,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.96,"This appears to be a legitimate EDK II build failure report affecting CryptoPkg with Clang, which is in scope and potentially reproducible.",False,needs-maintainer-feedback
gpt-5.4-mini,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.97,"This appears to be a genuine EDK II/OVMF bug report about runtime driver execution timing after EndOfDxe, which affects firmware behavior and is actionable for investigation.",False,needs-maintainer-feedback
gpt-5.4-mini,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.98,"This is a firmware feature/bug report about OVMF TPM2/TCG2 support on RISC-V, which is directly relevant to EDK II and appears to describe a real reproducible issue rather than a general usage question.",False,needs-maintainer-feedback
gpt-5.4-mini,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.97,"This appears to be a genuine SecurityPkg/OpalPassword bug report about a potential infinite loop and device list handling, which is directly relevant to EDK II firmware code and suitable for investigation.",False,needs-maintainer-feedback
gpt-5.4-mini,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.96,"This appears to be a genuine firmware UI bug in BIOS Setup affecting wide character rendering/truncation, which is relevant to EDK II and suitable for investigation.",False,needs-triage
gpt-5.4-mini,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.98,"This is a legitimate EDK II/UEFI compliance bug report about SCT conformance behavior versus the UEFI specification, so it is valid for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.98,"This describes a potential security vulnerability in SecurityPkg involving a Secure Boot bypass through the UEFI Shell, which is clearly relevant to EDK II and should be treated as a valid issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.98,"This appears to be a genuine EDK II bug report about an assertion triggered by an invalid default string ID value, which is actionable and relevant to MdeModulePkg.",False,
gpt-5.4-mini,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.92,"This appears to be a legitimate EDK II firmware bug report about ArmVirtPkg missing the EFI Internal Shell entry in the boot menu, which is relevant to firmware functionality and is not a general usage question.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.93,"This is a legitimate EDK II NetworkPkg static analysis/code quality issue reported by CodeQL, which is in scope for the project tracker.",False,needs-triage
gpt-5.4-mini,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.9,"This appears to be a legitimate OVMF/EDK II bug report about MSR_IA32_FEATURE_CONTROL handling during CPU hotplug, which is relevant to firmware behavior and triage.",False,needs-owner|needs-triage
gpt-5.4-mini,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.96,"This is a legitimate EDK II code quality bug/cleanup request in NetworkPkg to replace a hardcoded value with an existing define, which is relevant and actionable.",False,needs-triage
gpt-5.4-mini,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.98,"This is a plausible EDK II firmware bug report about variable store recovery after FTW corruption, which directly relates to MdeModulePkg and appears actionable.",False,
gpt-5.4-mini,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.98,"This is a plausible EDK II bug report about Boot Services protocol installation behavior affecting handle state, which is directly relevant to firmware development and not a general usage question.",False,needs-maintainer-feedback
gpt-5.4-mini,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.94,"This is a concrete bug report about UEFI protocol notification behavior in MdeModulePkg, which is directly relevant to EDK II and appears actionable.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.99,"This is a vague request to add a DeepWiki entry and does not describe an EDK II bug, build issue, or concrete firmware feature request.",False,
gpt-5.4-mini,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.99,"This is a plausible OVMF/EDK II memory management bug report describing a reproducible page fault during FreePages() in the default build, which is clearly relevant to firmware code and warrants investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.98,"This is a concrete regression report for OVMF on Xen HVM with a page-fault since a specific release, which is a valid EDK II firmware bug.",False,needs-owner|needs-triage
gpt-5.4-mini,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.95,"This is a concrete firmware UI/driver behavior bug in MdeModulePkg affecting RAID option ROM display after Driver Health repair, so it is a valid EDK II issue.",False,needs-triage
gpt-5.4-mini,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.98,"This is a genuine build failure in EmbeddedPkg/VirtualRealTimeClockLib related to SOURCE_DATE_EPOCH handling, which is directly relevant to EDK II build infrastructure.",False,needs-maintainer-feedback|needs-owner
gpt-5.4-mini,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.98,"This is a concrete firmware boot bug affecting OVMF/OVMFpkg with AMD SEV/SEV-ES, describing a specific faulty check and broken VM boot behavior, so it is a valid EDK II issue.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.96,"This is a firmware/virtual platform boot regression report for ArmVirtPkg (AAVMF direct kernel boot), which is a legitimate EDK II bug and not a general usage question.",False,needs-owner|needs-triage
gpt-5.4-mini,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.99,"This is a genuine build failure report for the PRM package on GCC/X64, which is directly relevant to EDK II and appears actionable.",False,needs-owner|needs-triage
gpt-5.4-mini,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.93,"This appears to be a genuine UI/firmware bug report in MdeModulePkg about unexpected rendering in the Setup Hotkey Region, which is relevant to EDK II and not a general usage question.",False,needs-triage
gpt-5.4-mini,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.99,"This is a concrete OvmfPkg build failure report about insufficient firmware volume size in a specific stable branch, which is a legitimate EDK II build issue.",False,needs-maintainer-feedback
gpt-5.4-mini,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.96,"This is a firmware bug report about a PEI/IPMI transport PPI hang in the Post Mem phase, which is directly relevant to EDK II and contains enough detail to warrant investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.99,"This is a genuine build/link failure in EDK II (an unresolved external symbol while compiling for AARCH64 in MdePkg), so it is a valid issue.",False,needs-triage
gpt-5.4-mini,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.98,"This is a legitimate firmware bug report about IntelFsp2Pkg/FSP-T UPD handling introduced by Spec 2.5, which appears actionable and related to EDK II firmware behavior.",False,needs-triage
gpt-5.4-mini,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.97,"This is a genuine EDK II bug report about a DXE core memory protection inconsistency between GCD data structures and CPU page tables, which is directly relevant to firmware behavior and appears actionable.",False,needs-triage
gpt-5.4-mini,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.98,"This is a genuine EDK II build system bug report about incorrect incremental rebuild behavior when headers change, which is directly relevant to BaseTools/build infrastructure and is similar to previously valid issues.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.96,"This is a legitimate ShellPkg feature/bug report requesting ARMv9 support in SmbiosView based on Type 4 processor information, which relates directly to EDK II firmware functionality and is not a general usage question.",False,needs-maintainer-feedback
gpt-5.4-mini,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.99,"This is a legitimate security-related update request for CryptoPkg/OpenSSL to address a specific CVE, which is valid for the EDK II tracker.",False,
gpt-5.4-mini,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.91,"This appears to be a genuine EDK II/OVMF networking boot issue affecting network protocol drivers and the HTTP EFI command, which is a legitimate bug report rather than a usage question or unrelated topic.",False,needs-triage
gpt-5.4-mini,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.96,"This is a concrete architecture/platform bug report for armvirtpkg describing a reproducible post-ExitBootServices instruction abort on aarch64 QEMU_EFI, which is relevant to EDK II firmware behavior and needs investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.97,"This appears to be a genuine EmulatorPkg bug report about page allocation failure in EDK II, which is directly relevant to firmware development and needs investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.98,"This is a build/toolchain issue affecting CLANGPDB linking in EDK II, and linker warnings or build failures are valid tracker content.",False,
gpt-5.4-mini,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.98,"This is a plausible EDK II ShellPkg bug report describing an ASSERT triggered by the UEFI Shell drvcfg command, which is a real firmware issue and aligns with similar valid historical shell bugs.",False,
gpt-5.4-mini,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.99,"This is a genuine BaseTools build failure on a specific toolchain/OS combination, which is directly relevant to EDK II and matches prior valid build-failure reports.",False,needs-triage
gpt-5.4-mini,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.91,"This appears to be a genuine firmware bug report about a mismatch in an EFI System Table GUID / Conformance Profile Table, which is relevant to EDK II and has enough detail to investigate.",True,
gpt-5.4-mini,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.95,"This appears to be a legitimate BaseTools bug report about FMMT failing when Parent.Data is None, which is directly relevant to EDK II tooling and therefore valid.",False,
