model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-5.5,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.86,"The issue reports a plausible EDK II MdeModulePkg firmware bug involving Option ROM image handling on non-x86 platforms, which is relevant and investigable.",False,needs-triage
gpt-5.5,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.93,"This reports a GCC build failure affecting X86 architectures with static stack checking enabled in an EDK II package, which is a legitimate build issue to investigate.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.78,A BdsDxe build failure with the CLANGPDB toolchain is directly related to EDK II package/build infrastructure and is a plausible bug report to investigate.,False,needs-maintainer-feedback|needs-triage
gpt-5.5,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.83,"This reports a potential EDK II package build failure with a specific toolchain, which is a legitimate issue even if more details may be needed.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.78,"The issue reports a build failure of an EDK II package with the VS2022 toolchain, which is relevant to EDK II build infrastructure and should be investigated.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.78,"This reports a build failure in the EDK II CryptoPkg with the VS2022 toolchain, which is relevant to EDK II build infrastructure and package maintenance.",False,needs-maintainer-feedback
gpt-5.5,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.86,"This appears to be a genuine EDK II build failure involving MdeModulePkg/HiiDatabaseDxe with the CLANGPDB toolchain, which is within scope for investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This reports an EDK II package build failure with the CLANGPDB toolchain, which is a legitimate issue for investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.82,"The issue reports a potential BaseTools FdfParser bug involving include and conditional statement parsing, which is directly related to EDK II build infrastructure and is suitable for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.82,The issue reports a plausible firmware bug in an EDK II MdeModulePkg SMI/SMM component and appears related to behavior that maintainers can investigate.,False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.95,"This is a specific EDK II runtime bug report involving BaseRiscV64CpuTimerLib and RealTimeClockRuntimeDxe crashes during gRT->GetTime, with enough context to investigate.",False,
gpt-5.5,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.82,"The issue reports a specific ShellPkg PCI command bug involving incorrect display of a PCIe extended capability, which is relevant to EDK II and can be investigated.",False,needs-triage
gpt-5.5,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.82,"This appears to be a genuine EDK II OvmfPkg bug report about TCG2/TPM2 support on AArch64, which is a firmware component issue suitable for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.86,"The issue concerns EDK II BaseTools/CI coding style enforcement behavior, which is within project scope and describes an investigable build infrastructure bug.",False,
gpt-5.5,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.78,"The issue reports a boot hang in AArch64 UEFI involving EDK II ARM packages, which is a firmware bug report suitable for maintainer investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.92,"The issue reports a specific EDK II MdePkg constant whose value allegedly does not match the UEFI specification, which is a legitimate firmware bug report that can be investigated.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.82,"The issue reports a plausible OVMF firmware bug involving Secure Boot configuration over the serial console, which is within EDK II scope and suitable for triage.",False,needs-owner|needs-triage
gpt-5.5,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.84,"The issue reports a specific potential bug in an EDK II string formatting function used by OvmfPkg, which is relevant and investigateable.",False,needs-owner|needs-triage
gpt-5.5,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.86,This is a legitimate EDK II feature/spec-compliance request for ShellPkg to update SMBIOS v3.8 memory technology support.,False,needs-maintainer-feedback
gpt-5.5,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.78,"The issue reports a plausible OVMF Boot Manager terminal rendering bug under a specific QEMU configuration, which is related to EDK II firmware behavior and can likely be investigated.",False,needs-triage
gpt-5.5,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.86,"The issue reports a specific potential bug in UefiCpuPkg CPU/AP startup handling, which is an EDK II firmware component and is suitable for maintainer investigation.",False,needs-maintainer-feedback
gpt-5.5,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.74,"A CryptoPkg build error with the CLANG compiler is an EDK II build failure involving supported build tooling, so it is a legitimate issue to investigate.",False,needs-maintainer-feedback
gpt-5.5,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.86,This is a legitimate EDK II firmware bug report involving UEFI runtime driver loading behavior in MdeModulePkg/OvmfPkg and appears sufficiently specific to investigate.,False,needs-maintainer-feedback
gpt-5.5,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.9,This is a genuine firmware bug report involving EDK II OvmfPkg TCG2/TPM2 support on RISC-V and appears suitable for maintainer investigation.,False,needs-maintainer-feedback
gpt-5.5,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.78,"The issue reports a plausible bug in the EDK II SecurityPkg OpalPassword component involving an infinite loop and device list handling, which is within project scope and potentially investigable.",False,needs-maintainer-feedback
gpt-5.5,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.72,"The issue reports a plausible EDK II firmware/UI bug in MdeModulePkg involving wide character rendering in BIOS Setup, so it should be treated as valid despite limited detail.",False,needs-triage
gpt-5.5,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.88,"This is a specific bug report about a UEFI-SCT conformance test behavior versus the UEFI specification, with enough detail to identify the affected test and investigate.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.63,"The issue alleges a Secure Boot bypass involving the UEFI Shell and SecurityPkg, which is directly related to EDK II security and should be treated as a valid potential vulnerability unless shown to be unsupported or by design.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.78,The issue reports an assertion in an EDK II package component and appears to be a genuine firmware bug that can be investigated.,False,
gpt-5.5,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.65,"The issue concerns an ArmVirtPkg firmware behavior involving the EFI Internal Shell boot option, which is relevant to EDK II and could represent a legitimate bug or configuration regression.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.62,"The issue appears to report a CodeQL/static-analysis problem in an EDK II NetworkPkg source file, which is related to firmware code quality and is potentially investigable.",False,needs-triage
gpt-5.5,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.78,"The issue appears to be a genuine OvmfPkg firmware bug report involving CPU hotplug and MSR_IA32_FEATURE_CONTROL, which is within EDK II scope and likely investigable.",False,needs-owner|needs-triage
gpt-5.5,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.72,"This appears to be a legitimate NetworkPkg code-quality/maintainability issue involving an EDK II package, not spam or a usage question.",False,needs-triage
gpt-5.5,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.78,"The issue describes a plausible bug in an EDK II firmware component involving variable store recovery via FTW spare block, so it is valid enough to investigate.",False,
gpt-5.5,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.78,"The issue reports a specific potential bug in an EDK II firmware core service implementation, which is relevant and sufficiently concrete for maintainer investigation.",False,needs-maintainer-feedback
gpt-5.5,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.75,The issue reports a specific potential bug in an EDK II Boot Services implementation within MdeModulePkg and is specific enough for maintainers to investigate.,False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.9,"The issue contains only a vague request/title with no actionable EDK II bug, feature details, or information sufficient to investigate.",False,
gpt-5.5,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.86,This appears to be a genuine firmware bug report involving OVMF/EDK II memory management behavior with enough specificity to investigate.,False,needs-maintainer-feedback|needs-triage
gpt-5.5,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.93,"This reports a plausible OVMF regression causing a page fault on Xen HVM, which is directly related to an EDK II firmware component and is suitable for investigation.",False,needs-owner|needs-triage
gpt-5.5,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.82,"This appears to be a genuine EDK II firmware UI/driver health bug involving MdeModulePkg Device Manager behavior with a RAID option ROM, and it is specific enough to investigate.",False,needs-triage
gpt-5.5,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.94,"This reports a build failure in an EDK II package related to SOURCE_DATE_EPOCH handling, which is a legitimate issue for maintainers to investigate.",False,needs-maintainer-feedback|needs-owner
gpt-5.5,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.9,"This is a specific firmware bug report in OvmfPkg affecting SEV/SEV-ES VM boot behavior, which is relevant to EDK II and appears investigable.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.9,"This appears to be a genuine bug report affecting AAVMF direct kernel boot in ArmVirtPkg, an EDK II firmware component, and is suitable for investigation.",False,needs-owner|needs-triage
gpt-5.5,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.95,"This reports a build failure in an EDK II package with a specific compiler and architecture, which is a valid issue for investigation.",False,needs-owner|needs-triage
gpt-5.5,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.68,"This appears to be a genuine firmware UI bug report involving the EDK II MdeModulePkg setup/hotkey display area, so it is relevant and potentially investigable.",False,needs-triage
gpt-5.5,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.95,"This reports a reproducible EDK II OvmfPkg build failure in a specific stable release, which is a valid firmware build infrastructure/package issue.",False,needs-maintainer-feedback
gpt-5.5,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.62,"The report concerns an EDK II PEI/IPMI PPI and a hang in a specific firmware phase, so it is plausibly a genuine firmware bug worth triage despite limited details.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.84,"This reports a specific EDK II build/link failure in MdePkg for AARCH64 involving SafeString.obj, which is relevant and potentially investigable.",False,needs-triage
gpt-5.5,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.78,"The issue reports a specific bug in the EDK II IntelFsp2Pkg involving FSP-T UPD TemporaryRamSize behavior, which is a relevant firmware component concern worth triage.",False,needs-triage
gpt-5.5,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.93,"The issue describes a plausible EDK II DXE Core memory protection bug involving GCD data structures and CPU page tables in MdeModulePkg, which is directly relevant and investigable.",False,needs-triage
gpt-5.5,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.82,"The issue reports a plausible EDK II build infrastructure bug involving CLANGDWARF dependency tracking and header-file recompilation, which is within scope and investigable.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.9,This is a legitimate EDK II ShellPkg feature/bug request to add ARMV9 SMBIOS Type 4 decoding support in the SmbiosView command.,False,needs-maintainer-feedback
gpt-5.5,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.95,This is a legitimate security-related request to update the OpenSSL dependency in EDK II CryptoPkg for a specific CVE.,False,
gpt-5.5,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.86,"The issue concerns OVMF/QEMU_EFI and NetworkPkg behavior around loading network protocol drivers and HTTP EFI command support, which is directly related to EDK II firmware components and is investigable.",False,needs-triage
gpt-5.5,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.74,"The issue reports a firmware crash/translation fault in ArmVirtPkg/QEMU_EFI after ExitBootServices, which is a relevant EDK II bug report worth investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.5,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,True,0.74,"The issue only states a vague EmulatorPkg page allocation failure without enough details, logs, steps, or environment information to reproduce or investigate.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.5,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.78,"The issue concerns an EDK II build configuration/linker warning for the CLANGPDB toolchain, which is build infrastructure and potentially actionable.",False,
gpt-5.5,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.72,"It reports a DXE_ASSERT triggered by the UEFI Shell drvcfg command in ShellPkg, which is a plausible firmware bug with a concrete component and action to investigate.",False,
gpt-5.5,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.82,"The issue reports a BaseTools build failure with MinGW GCC on Windows, which relates to EDK II build infrastructure and is appropriate to investigate.",False,needs-triage
gpt-5.5,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.78,"The issue reports a potentially real EDK II/UEFI GUID mismatch involving the EFI System Table and relevant packages, which is a firmware bug that can be investigated.",True,
gpt-5.5,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.85,"The issue concerns a specific BaseTools FMMT error case involving Parent.Data being None, which is within EDK II build tooling and appears investigable.",False,
