model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
claude-opus-4-7,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.9,"This is a legitimate build failure report for a specific toolchain/architecture/target combination, similar to historical VALID build failure issues.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.9,This is a legitimate build infrastructure request to update the NASM toolchain version to fix IA32 CLANGDWARF linker issues.,False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.9,"This is a specific bug report identifying a regression caused by a known commit affecting Arm platform firmware menu input handling, with enough information to investigate.",False,needs-triage
claude-opus-4-7,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.85,"This is a specific bug report describing incorrect behavior in PCI Option ROM handling for non-x86 platforms when multiple ROM images are present, which is a legitimate EDK II issue.",False,needs-triage
claude-opus-4-7,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.9,"This is a legitimate build failure bug report related to GCC stack check on X86, which is a real EDK II build infrastructure issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"This is a genuine build failure report for a specific toolchain (CLANGPDB) affecting BdsDxe in MdeModulePkg, similar to historical VALID build error issues.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.9,"This is a legitimate build failure report for a specific EDK II package with a specific toolchain, similar to the historical VALID 'UefiPayloadPkg: build error' issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.9,"This is a legitimate build failure report for a specific package with a specific toolchain, similar to prior VALID build-failure issues.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.85,"This is a legitimate build failure report for CryptoPkg with a specific compiler (VS2022), which is a valid bug report for EDK II.",False,needs-maintainer-feedback
claude-opus-4-7,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"This is a legitimate build failure report for a specific module with a specific toolchain, similar to the VALID CLANGPDB build failure precedent.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"This is a genuine build failure report for a specific module with a specific toolchain, similar to historical VALID issues.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.85,"This is a legitimate bug report about the BaseTools FDF parser incorrectly handling !include statements relative to conditional statements, similar to historical VALID issues about FDF parser behavior.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.8,"This describes a specific bug with a hang/deadlock in SmiHandlerUnRegister, which is a legitimate reproducible firmware issue worth investigating.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.92,"This is a specific bug report describing a runtime crash in gRT->GetTime due to BaseRiscV64CpuTimerLib not being safe for OS-runtime, with high engagement indicating a legitimate firmware issue.",False,
claude-opus-4-7,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.85,"This is a specific bug report about the PCI shell command failing to correctly display a PCIe extended capability, consistent with similar VALID issues in the project history.",False,needs-triage
claude-opus-4-7,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.85,"This is a specific bug report about TCG2/TPM2 support not working on aarch64 in OvmfPkg, which is a legitimate firmware bug requiring investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.9,"This is a legitimate bug report about ECC check silently failing in EDK II CI, which aligns with prior valid ECC-related issues in this codebase.",False,
claude-opus-4-7,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.6,"A reported boot hang on AArch64 UEFI in ARM packages is a plausible bug report worth investigation, especially given high engagement.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.9,"This is a legitimate bug report identifying a specific value in MdePkg that does not match the UEFI specification, which is a clear specification compliance issue.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.8,"This appears to be a legitimate bug report about OVMF secure boot configuration being unusable via serial console, which is a real firmware functionality issue worth investigating.",False,needs-owner|needs-triage
claude-opus-4-7,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.8,"This is a specific bug report about AsciiSPrint mishandling %s format specifier, which is a legitimate, investigable firmware library issue.",False,needs-owner|needs-triage
claude-opus-4-7,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.9,"This is a legitimate feature request to add MRDIMM support to align with SMBIOS v3.8 specification, similar to prior valid SMBIOS spec update issues.",False,needs-maintainer-feedback
claude-opus-4-7,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.8,"This is a specific bug report about terminal/UI rendering in OVMF Boot Manager under QEMU's -nographic mode, which is a legitimate reproducible firmware issue worth investigating.",False,needs-triage
claude-opus-4-7,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.85,"This is a genuine bug report describing a race condition where BSP frees the AP reset vector buffer while AP wake-up is still in process, which is a legitimate concurrency issue in UefiCpuPkg.",False,needs-maintainer-feedback
claude-opus-4-7,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.8,"This is a build failure with the CLANG compiler in CryptoPkg, similar to historical VALID issues regarding Clang build errors.",False,needs-maintainer-feedback
claude-opus-4-7,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.85,"This is a specific, technical bug report about UEFI runtime drivers loaded after EndOfDxe not being executable by the OS, which is a legitimate firmware issue affecting MdeModulePkg/OvmfPkg.",False,needs-maintainer-feedback
claude-opus-4-7,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.9,"This is a genuine bug report about broken TCG2/TPM2 functionality on RISC-V in OvmfPkg with significant engagement, indicating a real firmware issue to investigate.",False,needs-maintainer-feedback
claude-opus-4-7,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.85,"This is a genuine bug report identifying a potential infinite loop and incorrect DeviceList handling in the OpalPassword component of SecurityPkg, consistent with previously valid OPAL-related issues.",False,needs-maintainer-feedback
claude-opus-4-7,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.8,"This is a specific bug report about wide character display truncation in BIOS Setup, which is a legitimate UI rendering issue in MdeModulePkg.",False,needs-triage
claude-opus-4-7,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.85,"This is a legitimate bug report about UEFI-SCT test behavior deviating from the UEFI specification, similar to the historical VALID SCT FirmwareManagementProtocol issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.8,"This appears to be a legitimate security vulnerability report regarding Secure Boot bypass in SecurityPkg, which warrants investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.8,"This is a specific bug report about an assertion triggered by a default string id of 0 in MdeModulePkg, which is a legitimate firmware bug to investigate.",False,
claude-opus-4-7,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.7,"This appears to be a genuine bug report about a missing EFI Internal Shell in the ArmVirtPkg boot menu, which is a legitimate firmware issue worth investigating.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.85,"This is a legitimate static analysis bug report for the NetworkPkg, consistent with similar historical issues that were classified as VALID.",False,needs-triage
claude-opus-4-7,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.85,"This appears to be a genuine bug report concerning MSR_IA32_FEATURE_CONTROL handling during CPU hotplug in OvmfPkg, which is a legitimate firmware issue.",False,needs-owner|needs-triage
claude-opus-4-7,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.8,"This is a legitimate code quality bug report identifying hardcoded values that should be replaced with existing defined constants in NetworkPkg, similar to past valid issues about redundant definitions.",False,needs-triage
claude-opus-4-7,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.85,"This is a legitimate bug report about FTW (Fault Tolerant Write) variable recovery failure, similar to the historical VALID bug 'MdeModulePkg/FtwMisc: Ftw may fail to recover variable in corner case.'",False,
claude-opus-4-7,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.7,"This appears to be a specific bug report about UEFI handle database behavior in InstallProtocolInterface(), which is a legitimate area for investigation.",False,needs-maintainer-feedback
claude-opus-4-7,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.8,"This describes a genuine bug where RegisterProtocolNotify() fails to validate event parameters, which is a legitimate EDK II core protocol issue worth investigating.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.9,This appears to be a request to add a 'Ask deepwiki' entry which is unrelated to EDK II firmware development.,False,
claude-opus-4-7,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.85,"This is a specific, reproducible bug report about FreePages() causing a page fault on non-writable pages in default OVMF builds, with high community engagement indicating a legitimate issue.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.9,"This is a genuine regression bug report for OVMF on Xen HVM with moderate engagement, which is a legitimate firmware bug requiring investigation.",False,needs-owner|needs-triage
claude-opus-4-7,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.8,"This appears to be a genuine bug report about Driver Health form behavior in MdeModulePkg with moderate engagement, warranting investigation.",False,needs-triage
claude-opus-4-7,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.9,"This is a genuine build failure bug report for a specific EDK II package, with high engagement and similar to historical VALID issues about the same library.",False,needs-maintainer-feedback|needs-owner
claude-opus-4-7,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.95,"This is a specific bug report identifying a faulty check in AmdSvsmIsSvsmPresent() that breaks SEV and SEV-ES VM boot, which is a legitimate firmware bug.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.9,"This is a genuine bug report about AAVMF direct kernel boot being broken in ArmVirtPkg with high engagement, indicating a real firmware issue.",False,needs-owner|needs-triage
claude-opus-4-7,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.9,"This is a genuine build failure bug report for the PrmPkg with GCC, consistent with similar historical VALID issues.",False,needs-owner|needs-triage
claude-opus-4-7,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.7,"This appears to be a genuine UI bug report about an unexpected rendering issue in the Setup hotkey region within MdeModulePkg, which is a legitimate firmware component.",False,needs-triage
claude-opus-4-7,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.85,"This is a legitimate build failure bug report for OvmfPkg with sufficient detail to investigate, similar to prior valid OVMF build issues.",False,needs-maintainer-feedback
claude-opus-4-7,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.75,"This describes a reproducible system hang/exception bug related to PEI IPMI transport PPI usage, which is a legitimate firmware bug report worth investigating.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.8,"This appears to be a legitimate build failure report involving a linker error when compiling MdePkg for AARCH64, similar to other valid build failure issues in this project's history.",False,needs-triage
claude-opus-4-7,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.85,"This is a specific bug report about FSP-T architecture UPD TemporaryRamSize configuration not working as expected, consistent with similar valid IntelFsp2Pkg bugs in project history.",False,needs-triage
claude-opus-4-7,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.9,"This is a detailed bug report about a real inconsistency between GCD data structures and CPU page tables in DXE core memory protection, with high community engagement indicating a legitimate firmware issue.",False,needs-triage
claude-opus-4-7,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.9,"This is a legitimate build system bug regarding incremental rebuild behavior with CLANGDWARF toolchain, similar to a previously valid issue about header changes not triggering rebuilds.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.9,"This is a legitimate feature request to add ARMv9 processor support to the SmbiosView command, similar to historical VALID issues about adding SMBIOS spec support.",False,needs-maintainer-feedback
claude-opus-4-7,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.95,"This is a legitimate security vulnerability report requesting an OpenSSL update to address a specific CVE, consistent with similar valid issues in project history.",False,
claude-opus-4-7,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.6,"This appears to be a bug report about missing network protocol drivers and HTTP boot functionality in QEMU_EFI/OVMF, which relates to NetworkPkg/OvmfPkg components and warrants investigation.",False,needs-triage
claude-opus-4-7,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.8,"This is a genuine bug report describing a reproducible firmware crash (instruction abort/translation fault) after ExitBootServices on aarch64 QEMU, which is a legitimate EDK II issue.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.7,"This appears to be a genuine bug report about page allocation failure in EmulatorPkg, a legitimate EDK II package.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.85,"This is a legitimate build infrastructure issue regarding CLANGPDB linker warnings, similar to the historical VALID CLANGPDB build issues.",False,
claude-opus-4-7,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.85,"This is a genuine bug report about an ASSERT triggered by a Shell command, similar to historical VALID issues like 'devtree' and backslash ASSERT bugs.",False,
claude-opus-4-7,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.85,"This is a legitimate build failure report for EDK II BaseTools on MinGW GCC, which falls under build infrastructure issues.",False,needs-triage
claude-opus-4-7,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.8,"This describes a specific GUID mismatch bug in the EFI Conformance Profile Table when read from the System Table, which is a legitimate firmware bug report worth investigating.",True,
claude-opus-4-7,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.7,"This appears to be a legitimate BaseTools FMMT bug report involving a None data handling edge case, with high engagement suggesting active investigation.",False,
