model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-5.4,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.98,"This is a plausible firmware bug in MdeModulePkg involving fault-tolerant write/variable store recovery behavior, which is directly relevant to EDK II and specific enough to investigate.",False,
gpt-5.4,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.93,"This is a concrete bug report about UEFI/EDK II protocol handle behavior in MdeModulePkg, with a specific claim that can be investigated and reproduced rather than a usage question or expected behavior.",False,needs-maintainer-feedback
gpt-5.4,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.93,"This is a plausible bug report against an EDK II firmware API/component in MdeModulePkg, describing incorrect acceptance of invalid events rather than a usage question or intended behavior.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,11088,[Bug]: <title>Add Ask deepwiki entry,other,False,0.81,"This appears to be a legitimate documentation or feature request to add a DeepWiki entry, which is related to EDK II project infrastructure/content rather than spam or a general usage question.",False,
gpt-5.4,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.98,"This is a concrete bug report against OVMF/EDK II memory management behavior with a reproducible fault scenario in FreePages(), which is clearly relevant to firmware components and merits investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.98,"This is a concrete regression report affecting OvmfPkg on Xen HVM after a specific release, which is a legitimate EDK II firmware bug with enough context to investigate.",False,needs-owner|needs-triage
gpt-5.4,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.95,"This is a specific firmware UI/driver behavior bug in MdeModulePkg with a reproducible symptom involving Driver Health and Device Manager forms, so it is a legitimate EDK II bug report.",False,needs-triage
gpt-5.4,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.99,"This is a concrete EDK II build failure in EmbeddedPkg tied to SOURCE_DATE_EPOCH handling, which is directly relevant to project build infrastructure and has enough specificity to investigate.",False,needs-maintainer-feedback|needs-owner
gpt-5.4,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.98,"This is a specific bug report against OvmfPkg describing broken SEV/SEV-ES VM boot behavior caused by a named function check, which is directly relevant to EDK II firmware and appears actionable.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.96,"This is a concrete bug report against ArmVirtPkg describing broken direct kernel boot functionality, which is an EDK II firmware component and appears actionable for investigation.",False,needs-owner|needs-triage
gpt-5.4,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.99,"This is a concrete EDK II build failure report affecting PrmPkg with GCC on X64, which is directly in scope for the project tracker and historically treated as valid.",False,needs-owner|needs-triage
gpt-5.4,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.91,"This is a plausible UI bug in an EDK II firmware component (MdeModulePkg Setup/FrontPage behavior) rather than a usage question or unrelated report, so it should be tracked as a valid issue.",False,needs-triage
gpt-5.4,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.99,"This is a genuine OvmfPkg build failure involving firmware volume sizing in a specific stable branch, which is directly relevant to EDK II build/package maintenance and is actionable to investigate.",False,needs-maintainer-feedback
gpt-5.4,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.97,"This is a plausible EDK II firmware bug report describing a reproducible hang/exception involving a PEI PPI in the post-memory phase, which is specific enough to warrant investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.98,"This is a concrete build/link failure involving EDK II build infrastructure and a specific package/object on AARCH64, which is a valid issue for investigation.",False,needs-triage
gpt-5.4,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.97,"This is a concrete bug report in IntelFsp2Pkg about a spec-defined FSP-T arch UPD field (TemporaryRamSize from FSP 2.5) not behaving as expected, which is directly relevant to EDK II firmware code and has enough specificity to investigate.",False,needs-triage
gpt-5.4,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.97,"This is a concrete firmware bug report in MdeModulePkg about DXE core memory protection causing inconsistency between GCD data structures and CPU page tables, which is an investigable EDK II runtime/memory-management issue.",False,needs-triage
gpt-5.4,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.99,"This is a legitimate EDK II build infrastructure bug report about incremental recompilation behavior with the CLANGDWARF toolchain, which is directly relevant and historically classified as valid.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.98,"This is a legitimate ShellPkg feature/bug request to update smbiosview decoding for SMBIOS Type 4 processor information to recognize ARMv9, which is directly related to EDK II functionality and is specific enough to investigate.",False,needs-maintainer-feedback
gpt-5.4,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.99,"This is a legitimate CryptoPkg security update request tied to a specific OpenSSL CVE, which is directly relevant to EDK II and matches prior VALID issue classifications.",False,
gpt-5.4,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.88,"This appears to be a genuine EDK II bug report involving OvmfPkg/NetworkPkg behavior in QEMU_EFI where network protocol drivers and the HTTP EFI command are not loading, which is relevant firmware functionality and not merely a usage question.",False,needs-triage
gpt-5.4,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.98,"This is a concrete bug report against ArmVirtPkg/QEMU_EFI describing a reproducible runtime fault after CoreExitBootServices, which is an EDK II firmware component issue suitable for investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.92,"This appears to be a genuine bug report affecting EmulatorPkg firmware behavior, and similar EmulatorPkg bug issues have historically been treated as valid for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.98,"This is a plausible EDK II build infrastructure issue involving the CLANGPDB toolchain and linker flags, which is within scope and potentially reproducible.",False,
gpt-5.4,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.97,"This is a plausible ShellPkg bug report about a reproducible ASSERT triggered by the drvcfg command in the UEFI Shell, which is directly relevant to EDK II and similar ASSERT issues have been treated as valid.",False,
gpt-5.4,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.98,"This is a plausible BaseTools build failure involving a supported build toolchain on Windows, which is directly related to EDK II build infrastructure and therefore a valid issue to investigate.",False,needs-triage
gpt-5.4,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.96,"This describes a specific firmware/API inconsistency involving EFI System Table and the EFI Conformance Profile Table GUID in EDK II packages, which is a plausible bug with enough technical context to investigate.",True,
gpt-5.4,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.88,"This appears to describe a concrete bug or robustness issue in the EDK II BaseTools FMMT build/tooling code, which is within scope and specific enough to investigate.",False,
