model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
claude-haiku-4-5,B,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,bug,low,3,nan,bexcran,high,"ECC Check CI failures in BaseTools are historically assigned to bexcran, as documented in the historical patterns.",False,bexcran,True
claude-haiku-4-5,B,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,bug,medium,1,needs-maintainer-feedback,NingFengGit,high,ShellPkg SMBIOS bug specifically about MRDIMM/MemoryDevice table additions matches NingFengGit's historical assignment pattern exactly.,False,NingFengGit,True
claude-haiku-4-5,B,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,bug,medium,2,needs-maintainer-feedback,philnoh2,high,"Bug involves BSP/AP multiprocessor synchronisation and reset vector buffer lifecycle management, which directly matches philnoh2's assigned domain of UefiCpuPkg BSP/AP multiprocessor synchronisation bugs.",False,philnoh2,True
claude-haiku-4-5,B,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,CryptoPkg build error with CLANG compiler matches mdkinney's assigned domain of CLANG compiler build errors in CryptoPkg.,False,mdkinney,True
claude-haiku-4-5,B,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"The bug describes UEFI runtime drivers not being executable after EndOfDxe, which is a POLICY/access-control issue matching vit9696's assigned domain of runtime driver executability and driver loading permissions, not a physical memory issue for os-d.",False,vit9696,True
claude-haiku-4-5,B,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,yechao-w,high,"This is a RISC-V platform-specific bug in OvmfPkg involving TCG2/TPM2 initialization/support on QEMU-KVM, which matches yechao-w's assigned domain of RISC-V QEMU guest-boot failure bugs.",False,Vogtinator,False
claude-haiku-4-5,B,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,"Bug explicitly involves OpalPassword DeviceList handling, which matches HunterChang030's unique assignment pattern for SecurityPkg OpalPassword device list handling bugs.",False,HunterChang030,True
claude-haiku-4-5,B,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,"Assert/string-id bugs in MdeModulePkg HII forms are within EricGao2015's assignment pattern, and this bug explicitly involves a default string id assertion in Setup context.",False,EricGao2015,True
claude-haiku-4-5,B,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,CodeQL static-analysis bug in NetworkPkg (NetBuffer.c) matches BritChesley's historical assignment pattern for CodeQL/static-analysis issues in NetworkPkg.,False,BritChesley,True
claude-haiku-4-5,B,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,NetworkPkg bug about replacing hardcoded values with #define constants matches SaloniKasbekar's historical assignment pattern for hardcoded-value/define-constant bugs in NetworkPkg.,False,SaloniKasbekar,True
claude-haiku-4-5,B,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"Bug involves variable store (Var Store) failure to recover from FTW (Fault Tolerant Write) spare block after corruption, which matches wenbhou's assigned domain of variable store and FTW spare block recovery bugs.",False,wenbhou,True
claude-haiku-4-5,B,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"InstallProtocolInterface() is a core DXE infrastructure function for protocol/handle management, which is explicitly assigned to lgao4per the pattern guidelines.",False,lgao4,True
claude-haiku-4-5,B,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,AshrafAliS,low,"Bug is labeled 'package:other' with no specific technical component mentioned; 'Add Ask deepwiki entry' appears to be documentation/wiki-related rather than code, and AshrafAliS is the only remaining unmatched assignee who may handle miscellaneous repository tasks.",False,lgao4,False
claude-haiku-4-5,B,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This is a PHYSICAL memory bug involving FreePages() and page table inconsistency in OvmfPkg, which matches os-d's domain of physical memory management and GCD data structure issues.",False,os-d,True
claude-haiku-4-5,B,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"This is a Device Manager form display bug involving driver health and option ROM visibility, which matches EricGao2015's historical assignment pattern for Device Manager forms and UI-related issues in MdeModulePkg.",False,EricGao2015,True
claude-haiku-4-5,B,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"Bug involves SEV/SEV-ES virtualization boot failure with AmdSvsm function, which matches jxu023's assigned scope of AMD SEV/SEV-ES virtualization bugs in OvmfPkg.",False,jxu023,True
claude-haiku-4-5,B,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"Bug describes a visual display issue in the Setup Hotkey Region, which matches EricGao2015's assignment pattern for Setup Hotkey display bugs in MdeModulePkg HII/SetupBrowser components.",False,EricGao2015,True
claude-haiku-4-5,B,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,os-d,medium,"OvmfPkg FV (Firmware Volume) size management is a physical memory/resource allocation issue within os-d's domain of UEFI memory and GCD infrastructure, not a RISC-V boot or policy-level bug.",False,r1chard-lyu,False
claude-haiku-4-5,B,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"MdePkg LNK2001 unresolved symbol linker error (__security_pop_cookie in SafeString.obj) is a physical memory/linker infrastructure bug matching os-d's domain, not ardbiesheuvel (who handles CryptoPkg VS2022 errors).",False,os-d,True
claude-haiku-4-5,B,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"Bug explicitly involves FSP-T TemporaryRamSize configuration in IntelFsp2Pkg, which matches praravin's assigned domain of FSP-T TemporaryRamSize bugs.",False,praravin,True
claude-haiku-4-5,B,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This is a MdeModulePkg DXE core memory protection bug involving GCD data structure and CPU page table inconsistency, which matches os-d's assigned domain of physical memory management and GCD data structure bugs.",False,os-d,True
claude-haiku-4-5,B,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,ShellPkg SMBIOS SmbioView command enhancement for ARMV9 processor support matches the explicit historical pattern of praveensankarn being assigned ARMV9/processor support additions in SmbioView.,False,praveensankarn,True
claude-haiku-4-5,B,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is a CryptoPkg OpenSSL version update / CVE patch bug, which directly matches liyi77's historical assignment pattern for OpenSSL version updates and CVE patches in CryptoPkg.",False,liyi77,True
claude-haiku-4-5,B,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"Bug involves QEMU_EFI (OvmfPkg) combined with NetworkPkg driver-loading issues, which matches AndreasBBS's historical assignment pattern for QEMU_EFI + NetworkPkg combined bugs.",False,AndreasBBS,True
claude-haiku-4-5,B,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning (/align without /driver) in a general build context (package:build-or-ci-code), not RedfishPkg-specific, matching deeglaze's historical assignment pattern for CLANGPDB linker warnings in non-RedfishPkg contexts.",False,deeglaze,True
claude-haiku-4-5,B,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,medium,DXE_ASSERT in ShellPkg drvcfg command suggests a UI/forms-related assertion similar to the 'Assert if default string id is 0' bug pattern previously assigned to EricGao2015 for HII/Setup Browser assertion bugs.,False,zhurui22,False
claude-haiku-4-5,B,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,high,"BaseTools FMMT (Firmware Module Management Tool) bug involving data structure handling falls under BaseTools toolchain issues, matching makubacki's assignment pattern for BaseTools/toolchain bugs.",False,AshrafAliS,False
