model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
gpt-5.4-mini,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"This is an MdeModulePkg Setup Hotkey display/UI issue, which matches EricGao2015’s historical assignment for Setup Hotkey display bugs.",False,EricGao2015,True
gpt-5.4-mini,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,os-d,low,"This is an OvmfPkg build-size/FV capacity issue, and among the listed historical OvmfPkg-related ownership patterns there is no more specific assignee than the OVMF/memory-infrastructure triage bucket.",False,r1chard-lyu,False
gpt-5.4-mini,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is a MdePkg linker/unresolved symbol error (__security_pop_cookie), which matches the historical MdePkg LNK2001 linker bug pattern assigned to os-d.",False,os-d,True
gpt-5.4-mini,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"This is an IntelFsp2Pkg bug about configuring FSP-T TemporaryRamSize, which exactly matches the unique assignment pattern for praravin.",False,praravin,True
gpt-5.4-mini,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This is a DXE core memory protection / GCD vs page table consistency bug, which matches os-d’s assigned OvmfPkg physical memory and memory-protection issue pattern.",False,os-d,True
gpt-5.4-mini,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"This is a ShellPkg SmbioView enhancement for ARMV9 processor support, which matches the historical assignment for SmbioView ARMV9/processor support additions.",False,praveensankarn,True
gpt-5.4-mini,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is a CryptoPkg bug about updating OpenSSL for a CVE patch, which matches liyi77’s assigned CryptoPkg OpenSSL version update / CVE patch work.",False,liyi77,True
gpt-5.4-mini,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This is a combined OvmfPkg/QEMU_EFI and NetworkPkg driver-loading issue, which matches the specific historical assignment for QEMU_EFI + NetworkPkg bugs.",False,AndreasBBS,True
gpt-5.4-mini,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning outside RedfishPkg, which matches deeglaze’s non-RedfishPkg CLANGPDB linker-warning assignment pattern.",False,deeglaze,True
gpt-5.4-mini,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,medium,"This is a ShellPkg UI/form-related DXE_ASSERT triggered by the drvcfg shell command, matching EricGao2015’s historical setup hotkey/assert/string-id and UEFI form handling assignments more closely than the other candidates.",False,zhurui22,False
gpt-5.4-mini,A,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,medium,"This is a BaseTools bug, and among the listed historical patterns makubacki is the assignee for BaseTools toolchain/utility issues such as FMMT-related handling.",False,AshrafAliS,False
