model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
claude-haiku-4-5,A,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,CryptoPkg build error with CLANG compiler matches mdkinney's historical assignment pattern for CLANG compiler build errors in CryptoPkg.,False,mdkinney,True
claude-haiku-4-5,A,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"Bug describes runtime driver executability policy after EndOfDxe, which is a POLICY/access-control issue in OvmfPkg — vit9696's domain, not os-d (who handles physical memory).",False,vit9696,True
claude-haiku-4-5,A,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,yechao-w,medium,"TCG2/TPM2 support bug on RISC-V falls within yechao-w's QEMU-KVM guest-boot failure domain on RISC-V, though TPM is a secondary concern compared to core boot functionality.",False,Vogtinator,False
claude-haiku-4-5,A,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,SecurityPkg / OpalPassword device list handling bugs match HunterChang030's unique assignment pattern exactly — potential infinite loop and incorrect DeviceList handling in OpalPassword is the precise bug type this assignee specializes in.,False,HunterChang030,True
claude-haiku-4-5,A,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,"Assert/string-id bugs in MdeModulePkg HII forms are a documented pattern for EricGao2015, and this bug explicitly involves a default string id assertion in the setup browser context.",False,EricGao2015,True
claude-haiku-4-5,A,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,CodeQL static-analysis error in NetworkPkg/NetBuffer.c matches BritChesley's assigned pattern of CodeQL/static-analysis bugs in NetworkPkg.,False,BritChesley,True
claude-haiku-4-5,A,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,NetworkPkg bug about replacing hardcoded values with #define constants matches SaloniKasbekar's historical assignment pattern for hardcoded-value / define-constant bugs in NetworkPkg.,False,SaloniKasbekar,True
claude-haiku-4-5,A,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"Bug involves variable store (Var Store) and FTW (Fault Tolerant Write) spare block recovery, which matches wenbhou's assigned domain per historical patterns.",False,wenbhou,True
claude-haiku-4-5,A,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"InstallProtocolInterface() is a core DXE infrastructure function for protocol/handle management, which is explicitly assigned to lgao4 per the historical pattern — not to YangGangUEFI or other HII-specific assignees.",False,lgao4,True
claude-haiku-4-5,A,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,AshrafAliS,low,"Package is 'other' with no specific technical component; title mentions 'deepwiki entry' which appears to be documentation/wiki-related rather than code, and AshrafAliS has prior assignment to BaseTools FMMT non-code tasks.",False,lgao4,False
claude-haiku-4-5,A,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This is a PHYSICAL memory bug involving FreePages() and page table inconsistency in OvmfPkg, which matches os-d's domain of physical memory management and GCD data structure bugs.",False,os-d,True
claude-haiku-4-5,A,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"Bug involves Device Manager form display and Driver Health form interaction, which matches EricGao2015's historical assignment pattern for Device Manager forms and form-related UI bugs in MdeModulePkg.",False,EricGao2015,True
claude-haiku-4-5,A,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"Bug involves SEV/SEV-ES virtualisation in OvmfPkg with AmdSvsm function, which matches jxu023's assigned domain of AMD SEV/SEV-ES boot bugs.",False,jxu023,True
claude-haiku-4-5,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"Bug is about Setup Hotkey display rendering issue (black box at Setup Hotkey Region) in MdeModulePkg, which matches EricGao2015's historical assignment pattern for Setup Hotkey display bugs.",False,EricGao2015,True
claude-haiku-4-5,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,os-d,medium,"OvmfPkg firmware volume (FV) size build failures are physical memory/layout issues handled by os-d, who manages OVMF memory management and GCD data structure concerns.",False,r1chard-lyu,False
claude-haiku-4-5,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"MdePkg LNK2001 unresolved symbol error (__security_pop_cookie) is a linker/physical memory issue that matches os-d's domain, not ardbiesheuvel (who handles CryptoPkg VS2022 errors).",False,os-d,True
claude-haiku-4-5,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"Bug involves FSP-T TemporaryRamSize configuration in IntelFsp2Pkg, which matches praravin's unique assignment pattern for FSP-T TemporaryRamSize bugs.",False,praravin,True
claude-haiku-4-5,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,Bug describes GCD (Global Coherency Domain) data structure inconsistency with CPU page table in DXE core memory protection feature — a physical memory management and GCD bug that matches os-d's domain of PHYSICAL memory bugs and GCD data structures.,False,os-d,True
claude-haiku-4-5,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,ShellPkg SmbioView command ARMV9 processor support addition matches praveensankarn's historical assignment pattern for ARMV9/processor support additions in SmbioView.,False,praveensankarn,True
claude-haiku-4-5,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,CryptoPkg OpenSSL version update / CVE patch bug matches liyi77's assigned responsibility for OpenSSL version updates and CVE patches in CryptoPkg.,False,liyi77,True
claude-haiku-4-5,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"Bug involves BOTH OvmfPkg (QEMU_EFI) AND NetworkPkg combined driver-loading issue, matching AndreasBBS's historical pattern for QEMU_EFI + NetworkPkg integrated bugs.",False,AndreasBBS,True
claude-haiku-4-5,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,CLANGPDB linker warning about /align without /driver in general build toolchain (not RedfishPkg) matches deeglaze's domain of CLANGPDB linker warnings in non-RedfishPkg contexts.,False,deeglaze,True
claude-haiku-4-5,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,medium,DXE_ASSERT in drvcfg command (Device Manager / driver configuration UI) in ShellPkg aligns with EricGao2015's pattern of Assert/string-id bugs and Device Manager form issues in MdeModulePkg HII infrastructure.,False,zhurui22,False
claude-haiku-4-5,A,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,high,BaseTools FMMT (Firmware Module Management Tool) bug involving code logic and data handling is a BaseTools toolchain issue matching makubacki's historical assignment pattern for BaseTools infrastructure bugs.,False,AshrafAliS,False
