model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
gpt-5.4-mini,B,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"This is an MdeModulePkg HII/UI forms bug involving Device Manager form behavior, which matches EricGao2015’s historical assignment for Device Manager forms issues.",False,EricGao2015,True
gpt-5.4-mini,B,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"This is an OvmfPkg AMD SEV/SEV-ES virtualisation boot bug, which matches the historical assignment for SEV and SEV-ES issues involving AmdSvsm.",False,jxu023,True
gpt-5.4-mini,B,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"This is an MdeModulePkg Setup Browser/UI form issue, and historical patterns show EricGao2015 owns Setup Hotkey display and related UI string/assert bugs.",False,EricGao2015,True
gpt-5.4-mini,B,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,os-d,low,"This is an OvmfPkg build-size/FV layout issue, and among the listed assignees os-d is the closest match for OvmfPkg memory/layout-related failures, though the signal is weak because it is not a known exact pattern.",False,r1chard-lyu,False
gpt-5.4-mini,B,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is a MdePkg LNK2001 unresolved symbol linker error (__security_pop_cookie), which matches the OvmfPkg/MdePkg linker-error pattern assigned to os-d.",False,os-d,True
gpt-5.4-mini,B,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"This is an IntelFsp2Pkg bug specifically about configuring TemporaryRamSize using FSP-T UPD, which directly matches praravin’s assigned FSP-T TemporaryRamSize configuration issues.",False,praravin,True
gpt-5.4-mini,B,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This is a MdeModulePkg DXE core memory protection / GCD vs page table inconsistency bug, which matches os-d’s assigned physical memory and memory-protection feature issues.",False,os-d,True
gpt-5.4-mini,B,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"This is ShellPkg SmbioView processor-information support, and the historical pattern assigns ARMV9 support additions in SmbioView to praveensankarn.",False,praveensankarn,True
gpt-5.4-mini,B,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is a CryptoPkg OpenSSL version update/CVE patch bug, which matches the CryptoPkg OpenSSL update pattern assigned to liyi77.",False,liyi77,True
gpt-5.4-mini,B,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This is a combined OvmfPkg/QEMU_EFI and NetworkPkg driver-loading issue, which matches the specific assignment pattern for AndreasBBS.",False,AndreasBBS,True
gpt-5.4-mini,B,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning outside RedfishPkg, which matches deeglaze’s non-RedfishPkg CLANGPDB linker warning assignment pattern.",False,deeglaze,True
gpt-5.4-mini,B,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,medium,"This is a ShellPkg UI/form-related assertion bug involving the drvcfg command, which best matches EricGao2015’s historical assignment for Setup/Assert-style UI issues.",False,zhurui22,False
gpt-5.4-mini,B,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,medium,"This is a BaseTools bug (FMMT), and BaseTools update/tooling issues are most closely associated with makubacki.",False,AshrafAliS,False
