model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
claude-sonnet-4-6,B,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,bug,low,3,nan,bexcran,high,"This is an ECC Check / CI failure bug in BaseTools, which precisely matches the historical pattern for bexcran.",False,bexcran,True
claude-sonnet-4-6,B,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,bug,medium,1,needs-maintainer-feedback,NingFengGit,high,"This bug is about adding MRDIMM support to MemoryDeviceMemoryTechnologyTable in ShellPkg SMBIOS, which exactly matches the historical pattern of NingFengGit being assigned MRDIMM/MemoryDevice table additions in ShellPkg SMBIOS.",False,NingFengGit,True
claude-sonnet-4-6,B,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,bug,medium,2,needs-maintainer-feedback,philnoh2,high,"This is a UefiCpuPkg BSP/AP multiprocessor synchronisation bug (BSP freeing AP reset vector buffer while AP wake up is in process), which directly matches philnoh2's assigned domain of UefiCpuPkg BSP/AP multiprocessor synchronisation bugs.",False,philnoh2,True
claude-sonnet-4-6,B,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,"The bug is a CLANG compiler build error in CryptoPkg, which matches the historical pattern where mdkinney is assigned CLANG compiler build error bugs in CryptoPkg (distinct from ardbiesheuvel who handles VS2022 build errors in CryptoPkg).",False,mdkinney,True
claude-sonnet-4-6,B,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"This bug is about UEFI runtime drivers not being executable after EndOfDxe, which is a policy bug about runtime driver executability/access control — exactly the sub-domain assigned to vit9696, not a physical memory bug for os-d.",False,vit9696,True
claude-sonnet-4-6,B,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,yechao-w,low,"The bug involves RISC-V platform on OvmfPkg, and yechao-w has been assigned RISC-V/QEMU OvmfPkg bugs, though TCG2/TPM2 support is a different sub-component than the QEMU-KVM guest boot failures typically assigned to yechao-w, making this a low-confidence match.",False,Vogtinator,False
claude-sonnet-4-6,B,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,"The bug is in SecurityPkg and specifically involves OpalPassword DeviceList handling, which exactly matches the historical pattern for HunterChang030.",False,HunterChang030,True
claude-sonnet-4-6,B,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,"The bug involves an Assert triggered by a default string id of 0 in MdeModulePkg, which matches EricGao2015's pattern of being assigned Assert/string-id bugs in Setup/HII forms.",False,EricGao2015,True
claude-sonnet-4-6,B,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,"The bug is a CodeQL/static-analysis error in NetworkPkg (NetBuffer.c), which matches the historical pattern of BritChesley being assigned CodeQL/static-analysis bugs in NetworkPkg.",False,BritChesley,True
claude-sonnet-4-6,B,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,This bug matches exactly the pattern for SaloniKasbekar: a hardcoded-value / define-constant bug in NetworkPkg.,False,SaloniKasbekar,True
claude-sonnet-4-6,B,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"This bug is about variable store failing to recover from FTW (Fault Tolerant Write) spare block after corruption, which exactly matches wenbhou's historical assignment pattern for variable store / FTW spare block recovery bugs.",False,wenbhou,True
claude-sonnet-4-6,B,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"InstallProtocolInterface() is a core DXE infrastructure function in MdeModulePkg, and the warning explicitly states that InstallProtocolInterface bugs belong to lgao4, not YangGangUEFI.",False,lgao4,True
claude-sonnet-4-6,B,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,makubacki,low,The bug is labeled 'package:other' with no clear sub-component match to any specific assignee pattern; makubacki handles BaseTools/CI infrastructure changes which is the closest generic fit for documentation/tooling additions like a DeepWiki entry.,False,lgao4,False
claude-sonnet-4-6,B,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This bug involves FreePages() causing page faults due to physical memory/page table issues in OVMF, which matches os-d's domain of physical memory bugs, FreePages(), and page table inconsistency.",False,os-d,True
claude-sonnet-4-6,B,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"This bug involves the Device Manager form not displaying correctly after Driver Health form repair, which matches EricGao2015's historical pattern of being assigned Device Manager forms and Setup UI display bugs in MdeModulePkg.",False,EricGao2015,True
claude-sonnet-4-6,B,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"This bug explicitly mentions SEV, SEV-ES, and AmdSvsm in OvmfPkg, which matches the historical pattern where jxu023 handles AMD SEV/SEV-ES virtualisation boot bugs in OvmfPkg.",False,jxu023,True
claude-sonnet-4-6,B,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"The bug involves an unexpected black box appearing at the Setup Hotkey Region in MdeModulePkg, which matches EricGao2015's historical pattern of handling Setup Hotkey display bugs.",False,EricGao2015,True
claude-sonnet-4-6,B,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,lgao4,low,"This is a general OvmfPkg build failure due to insufficient FV size, which doesn't match any specific sub-component pattern in the hints, so defaulting to lgao4 as the core DXE/MdeModulePkg infrastructure handler, though this is a low-confidence guess given no precise match exists.",False,r1chard-lyu,False
claude-sonnet-4-6,B,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is an MdePkg LNK2001 unresolved external symbol linker error (__security_pop_cookie), which matches the documented pattern for os-d handling MdePkg linker errors, explicitly distinguished from ardbiesheuvel who only handles CryptoPkg + VS2022 build errors.",False,os-d,True
claude-sonnet-4-6,B,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"The bug is about IntelFsp2Pkg / FSP-T TemporaryRamSize configuration, which directly matches the historical pattern for praravin.",False,praravin,True
claude-sonnet-4-6,B,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This bug involves DXE core memory protection causing inconsistency between GCD internal data structures and CPU page tables, which matches the os-d pattern of physical memory bugs including page table inconsistency and GCD data structure issues.",False,os-d,True
claude-sonnet-4-6,B,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"The bug explicitly requests ARMV9 processor support additions in the SmbioView command (Type 4 processor information), which matches the historical pattern where praveensankarn handles ARMV9/processor support additions in SmbioView within ShellPkg.",False,praveensankarn,True
claude-sonnet-4-6,B,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is an OpenSSL version update / CVE patch bug in CryptoPkg, which matches exactly the historical pattern for liyi77.",False,liyi77,True
claude-sonnet-4-6,B,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This bug involves BOTH QEMU_EFI (OvmfPkg) AND NetworkPkg network protocol drivers not loading, which precisely matches the AndreasBBS pattern for combined QEMU_EFI + NetworkPkg driver-loading bugs.",False,AndreasBBS,True
claude-sonnet-4-6,B,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning ('/align without /driver') in a non-RedfishPkg context (package:build-or-ci-code), which matches the historical pattern of deeglaze handling CLANGPDB linker warnings outside RedfishPkg.",False,deeglaze,True
claude-sonnet-4-6,B,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,medium,"The DXE_ASSERT triggered by the drvcfg command in UEFI Shell is likely related to HII/SetupBrowser assert conditions, matching EricGao2015's pattern of handling Assert bugs in device manager/setup form contexts.",False,zhurui22,False
claude-sonnet-4-6,B,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,bexcran,medium,"This is a BaseTools bug (FMMT tool handling Parent.Data being None), and bexcran has been assigned ECC Check/CI failure bugs in BaseTools, making them the closest match among BaseTools assignees when the bug doesn't involve NASM/toolchain/nuget updates (which would be makubacki).",False,AshrafAliS,False
