model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
gpt-5.4,A,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,bug,low,3,nan,bexcran,high,"This is a BaseTools CI issue specifically about ECC Check failure, which matches the historical pattern assigning ECC Check / CI failures in BaseTools to bexcran.",False,bexcran,True
gpt-5.4,A,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,bug,medium,1,needs-maintainer-feedback,NingFengGit,high,"This is a ShellPkg SMBIOS MemoryDevice/MRDIMM table support addition, which matches the prior pattern assigning MRDIMM and MemoryDevice table additions in ShellPkg SMBIOS to NingFengGit.",False,NingFengGit,True
gpt-5.4,A,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,bug,medium,2,needs-maintainer-feedback,philnoh2,high,"This is in UefiCpuPkg and specifically describes a BSP/AP multiprocessor synchronization issue involving AP wake-up/reset vector handling, which matches philnoh2's historical assignment pattern.",False,philnoh2,True
gpt-5.4,A,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,"The bug is in CryptoPkg and specifically describes a CLANG compiler build error, which matches the historical CryptoPkg+CLANG assignment pattern for mdkinney.",False,mdkinney,True
gpt-5.4,A,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"This is an OvmfPkg runtime-driver executability policy bug specifically about drivers loaded after EndOfDxe not being executable by the OS, which matches vit9696's historical assignment pattern.",False,vit9696,True
gpt-5.4,A,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,yechao-w,medium,"This is an OvmfPkg bug specifically about RISC-V platform support, and the closest historical match is yechao-w handling OvmfPkg RISC-V guest/boot support issues.",False,Vogtinator,False
gpt-5.4,A,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,"This is a SecurityPkg OpalPassword DeviceList handling bug, which matches the explicit historical pattern assigned to HunterChang030.",False,HunterChang030,True
gpt-5.4,A,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,"This is an MdeModulePkg HII/UI-style assert involving a default string id, which matches the prior pattern of MdeModulePkg assert/string-id bugs assigned to EricGao2015.",False,EricGao2015,True
gpt-5.4,A,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,"This is a NetworkPkg bug explicitly described as a CodeQL error, which matches the historical assignment pattern for NetworkPkg static-analysis/CodeQL issues to BritChesley.",False,BritChesley,True
gpt-5.4,A,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,"This is a NetworkPkg bug specifically about replacing a hardcoded value with an existing #define constant, which matches the historical NetworkPkg hardcoded-value pattern assigned to SaloniKasbekar.",False,SaloniKasbekar,True
gpt-5.4,A,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"This is an MdeModulePkg variable store/FTW spare block recovery bug, which matches the historical pattern for wenbhou.",False,wenbhou,True
gpt-5.4,A,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"This is a MdeModulePkg core DXE infrastructure bug in InstallProtocolInterface(), which historical patterns assign to lgao4 rather than the HII/UI assignees.",False,lgao4,True
gpt-5.4,A,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,AshrafAliS,low,"The bug is labeled package:other and appears to be a miscellaneous documentation/tooling-style request, with AshrafAliS being the closest prior assignee for uncategorized 'other' issues outside the established package-specific patterns.",False,lgao4,False
gpt-5.4,A,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"This is an OVMF/MdePkg physical memory management bug involving FreePages() and writable page protections, which matches os-d's historical ownership of FreePages, page table inconsistency, and memory-protection issues.",False,os-d,True
gpt-5.4,A,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"This is an MdeModulePkg Device Manager form/UI issue, which matches the historical assignment pattern for EricGao2015 handling Device Manager forms and related setup UI bugs.",False,EricGao2015,True
gpt-5.4,A,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"This is an OvmfPkg AMD SEV/SEV-ES boot bug mentioning AmdSvsm, which matches the specific historical pattern assigned to jxu023.",False,jxu023,True
gpt-5.4,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"This is an MdeModulePkg Setup/UI forms issue specifically about the Setup Hotkey region display, which matches the historical pattern of Setup Hotkey display bugs assigned to EricGao2015.",False,EricGao2015,True
gpt-5.4,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,r1chard-lyu,low,"This is an OvmfPkg build/layout issue about firmware volume size, which does not match the established OvmfPkg patterns for os-d, vit9696, yechao-w, zevorn, or jxu023, so the best fallback is r1chard-lyu.",False,r1chard-lyu,True
gpt-5.4,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is a MdePkg LNK2001 unresolved symbol build/linker error (__security_pop_cookie in SafeString.obj), which matches the explicit historical pattern assigning MdePkg linker errors to os-d.",False,os-d,True
gpt-5.4,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"This is an IntelFsp2Pkg issue specifically about FSP-T TemporaryRamSize configuration, which matches the historical assignment pattern for praravin exactly.",False,praravin,True
gpt-5.4,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This is a DXE/Ovmf-style physical memory protection inconsistency involving GCD internal data structures and CPU page tables, which matches os-d’s historical ownership of memory-management and page-table/GCD bugs rather than general MdeModulePkg assignees.",False,os-d,True
gpt-5.4,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"This is a ShellPkg SmbioView ARMV9 processor support addition, which matches the historical pattern assigning ARMV9/SmbioView support bugs to praveensankarn.",False,praveensankarn,True
gpt-5.4,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is a CryptoPkg OpenSSL version update for a CVE fix, which matches the historical pattern of assigning OpenSSL update/CVE patch bugs in CryptoPkg to liyi77.",False,liyi77,True
gpt-5.4,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This bug explicitly involves both QEMU_EFI/OvmfPkg and NetworkPkg driver loading, which matches the historical pattern for AndreasBBS handling combined QEMU_EFI + NetworkPkg issues.",False,AndreasBBS,True
gpt-5.4,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning in a general build/toolchain context rather than RedfishPkg, which matches the non-RedfishPkg CLANGPDB linker-warning pattern assigned to deeglaze.",False,deeglaze,True
gpt-5.4,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,Damien-Chen,low,"The bug is in ShellPkg and concerns a UEFI Shell command/runtime interaction, and among the provided patterns the closest prior Shell-related shell-behavior assignment is Damien-Chen.",False,zhurui22,False
gpt-5.4,A,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,medium,"This is a BaseTools issue involving FMMT tooling behavior, which fits the historical BaseTools toolchain/tool bugs assigned to makubacki rather than the CI/ECC-specific bexcran pattern.",False,AshrafAliS,False
