model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
gpt-5.4,B,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"This is a MdeModulePkg Setup/UI hotkey display issue, which matches the historical pattern of EricGao2015 handling Device Manager forms and Setup Hotkey display bugs.",False,EricGao2015,True
gpt-5.4,B,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,AshrafAliS,medium,"This is an OvmfPkg firmware-volume size/build configuration regression rather than a memory-management, policy, RISC-V, or SEV issue, so the best fit is AshrafAliS.",False,r1chard-lyu,False
gpt-5.4,B,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"This is a MdePkg linker error (LNK2001 unresolved symbol __security_pop_cookie), which matches the specific historical pattern assigned to os-d rather than CryptoPkg/VS2022 or other CLANGPDB cases.",False,os-d,True
gpt-5.4,B,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"This is in IntelFsp2Pkg and specifically concerns FSP-T TemporaryRamSize configuration, which matches the unique historical pattern assigned to praravin.",False,praravin,True
gpt-5.4,B,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"This is a DXE core memory protection/GCD internal data structure versus CPU page table inconsistency bug, which matches the OVMF/Mde memory-management and physical-memory issues historically assigned to os-d.",False,os-d,True
gpt-5.4,B,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"This is a ShellPkg SmbioView bug specifically about adding ARMV9 processor support based on SMBIOS Type 4 information, which matches the historical assignment pattern for praveensankarn.",False,praveensankarn,True
gpt-5.4,B,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"This is a CryptoPkg OpenSSL version update for a CVE, which matches the historical pattern assigning OpenSSL update/CVE patch bugs to liyi77.",False,liyi77,True
gpt-5.4,B,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"This bug explicitly involves both QEMU_EFI/OvmfPkg and NetworkPkg driver loading, which matches the historical pattern for AndreasBBS handling combined QEMU_EFI + NetworkPkg issues.",False,AndreasBBS,True
gpt-5.4,B,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,"This is a CLANGPDB linker warning in a general build/toolchain context (package:build-or-ci-code), not RedfishPkg, which matches the historical pattern for deeglaze.",False,deeglaze,True
gpt-5.4,B,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,EricGao2015,low,"Although labeled ShellPkg, a DXE_ASSERT triggered by the Shell drvcfg command most likely involves driver configuration/HII form handling, which aligns better with EricGao2015’s history of Setup/UI/assert-related bugs than any ShellPkg-specific specialist listed.",False,zhurui22,False
gpt-5.4,B,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,makubacki,medium,"This bug is in BaseTools and mentions FMMT/tool handling, which fits the historical BaseTools tooling scope assigned to makubacki rather than CI/ECC issues handled by bexcran.",False,AshrafAliS,False
