model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-4o,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.95,"The issue describes a build failure related to the EDK II build infrastructure for a specific package, which is a valid concern.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.9,"The issue relates to updating a tool used in the EDK II build process to resolve specific link issues, which is relevant to the project's build infrastructure.",False,needs-maintainer-feedback|needs-triage
gpt-4o,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.9,"The issue describes a bug related to firmware menu functionality on an Arm platform, which is relevant to EDK II.",False,needs-triage
gpt-4o,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.9,"The issue describes a potential bug related to Option ROM handling on non-x86 platforms, which is relevant to EDK II firmware development.",False,needs-triage
gpt-4o,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.95,"The issue describes a build error related to EDK II on a specific architecture and compiler, which is relevant for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"The issue describes a build failure with a specific compiler, which is relevant to EDK II build infrastructure.",False,needs-maintainer-feedback|needs-triage
gpt-4o,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.95,"The issue is a genuine bug report related to a build failure with a specific compiler, which is relevant to EDK II.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.9,"The issue relates to a build failure with a specific compiler, which is relevant to EDK II build infrastructure.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.9,"The issue is a genuine bug report related to a build failure with a specific compiler, which is relevant to EDK II development.",False,needs-maintainer-feedback
gpt-4o,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"The issue describes a build failure with a specific compiler, which is relevant to EDK II build infrastructure.",False,needs-maintainer-feedback|needs-triage
gpt-4o,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"The issue describes a build failure with a specific compiler, which is relevant to EDK II build infrastructure.",False,needs-maintainer-feedback|needs-triage
gpt-4o,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.9,"The issue appears to be a genuine bug report related to the FdfParser in the BaseTools package, which is part of EDK II.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.9,The issue describes a potential bug in the SMI handler which is relevant to EDK II firmware development.,False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.95,"The issue describes a bug related to a specific library in the EDK II project, which crashes a runtime driver, and has high engagement indicating it is a genuine concern.",False,
gpt-4o,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.9,"The issue describes a potential bug in the ShellPkg related to PCIe capability display, which is relevant to EDK II.",False,needs-triage
gpt-4o,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.9,"The issue reports a problem with TCG2/TPM2 support on aarch64, which is relevant to firmware development and requires investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.9,"The issue describes a potential problem with the EDK II build infrastructure related to ECC checks in CI, which is relevant for investigation.",False,
gpt-4o,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.9,"The issue describes a boot problem on aarch64 UEFI, which is relevant to EDK II firmware development and requires investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.9,"The issue reports a discrepancy between the EDK II implementation and the UEFI specification, which is a valid concern for firmware development.",False,needs-maintainer-feedback|needs-triage
gpt-4o,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.9,"The issue relates to OVMF secure boot settings, which is a firmware component, and may involve a genuine bug report.",False,needs-owner|needs-triage
gpt-4o,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.9,"The issue reports a potential bug in the AsciiSPrint function, which is relevant to EDK II development.",False,needs-owner|needs-triage
gpt-4o,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.9,The issue is a legitimate feature request related to EDK II's ShellPkg to support a new memory technology in compliance with SMBIOS v3.8.,False,needs-maintainer-feedback
gpt-4o,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.9,"The issue describes a potential bug related to terminal layout in the Boot Manager, which is relevant to firmware development and EDK II components.",False,needs-triage
gpt-4o,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.9,"The issue describes a potential bug related to CPU package behavior, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback
gpt-4o,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.9,"The issue involves a build error with the CLANG compiler, which relates to EDK II build infrastructure.",False,needs-maintainer-feedback
gpt-4o,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.9,"The issue describes a potential bug related to UEFI runtime drivers, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback
gpt-4o,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.9,"The issue is a genuine bug report related to TCG2/TPM2 support on RISC-V, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback
gpt-4o,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.9,"The issue describes a potential bug in the OpalPassword handling within the SecurityPkg, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback
gpt-4o,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.9,"The issue describes a potential bug related to character display in BIOS Setup, which is relevant to firmware development.",False,needs-triage
gpt-4o,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.9,"The issue describes a potential deviation from the UEFI specification, which is relevant to EDK II and requires investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.95,"The issue describes a potential security vulnerability related to Secure Boot, which is relevant to the EDK II project.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.9,"The issue appears to be a genuine bug report related to the MdeModulePkg, which is part of EDK II.",False,
gpt-4o,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.9,"The issue reports a missing EFI Internal Shell in the Boot Menu, which could be a genuine bug or configuration issue in the ArmVirtPkg.",False,needs-maintainer-feedback|needs-triage
gpt-4o,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.9,"The issue involves a CodeQL error in a specific file, which suggests a potential bug or code quality issue in the NetworkPkg.",False,needs-triage
gpt-4o,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.9,"The issue appears to be a genuine bug report related to CPU hotplug functionality in the ovmfpkg, which is relevant to firmware development.",False,needs-owner|needs-triage
gpt-4o,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.9,"The issue suggests a code improvement by replacing a hardcoded value with a defined constant, which is relevant to EDK II development.",False,needs-triage
gpt-4o,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.9,"The issue describes a potential bug related to variable store recovery, which is relevant to firmware functionality.",False,
gpt-4o,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.9,"The issue describes a potential bug in the InstallProtocolInterface function, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback
gpt-4o,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.9,"The issue describes a potential bug in the RegisterProtocolNotify() function, which is relevant to EDK II development.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.9,The issue title suggests it is unrelated to firmware development and more about documentation or external content.,False,
gpt-4o,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.95,"The issue describes a potential bug in the OVMF build process related to memory management, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback|needs-triage
gpt-4o,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.95,"The issue is a genuine bug report related to a regression in OVMF, which is part of the EDK II project.",False,needs-owner|needs-triage
gpt-4o,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.9,"The issue describes a potential bug related to firmware behavior involving a RAID card option ROM, which is relevant to EDK II development.",False,needs-triage
gpt-4o,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.95,"The issue is a genuine bug report related to a build failure in the EmbeddedPkg, which is part of EDK II.",False,needs-maintainer-feedback|needs-owner
gpt-4o,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.95,"The issue describes a genuine bug related to SEV and SEV-ES VM boot in the ovmfpkg, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback|needs-triage
gpt-4o,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.9,"The issue is a genuine bug report related to the AAVMF package, which is part of EDK II, and has high engagement indicating it is a relevant problem.",False,needs-owner|needs-triage
gpt-4o,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.95,"The issue describes a build failure with a specific compiler, which is relevant to EDK II build infrastructure.",False,needs-owner|needs-triage
gpt-4o,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.9,"The issue describes a potential bug in the MdeModulePkg related to the setup hotkey region, which is relevant to firmware development.",False,needs-triage
gpt-4o,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.95,"The issue describes a build failure related to OvmfPkg, which is a genuine problem that needs investigation.",False,needs-maintainer-feedback
gpt-4o,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.9,"The issue describes a potential bug related to the use of gPeiIpmiTransportPpiGuid in the Post Mem phase, which is relevant to firmware development.",False,needs-maintainer-feedback|needs-triage
gpt-4o,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.95,"The issue describes a build failure related to an unresolved external symbol, which is relevant to EDK II build infrastructure.",False,needs-triage
gpt-4o,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.9,"The issue describes a potential bug related to configuring TemporaryRamSize using FSP-T, which is relevant to firmware development and EDK II.",False,needs-triage
gpt-4o,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.95,"The issue describes a potential bug in the DXE core memory protection feature, which is relevant to EDK II firmware development and has high engagement, indicating it is a genuine concern.",False,needs-triage
gpt-4o,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.9,"The issue relates to a build failure involving the CLANGDWARF tool, which is part of the EDK II build infrastructure.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.9,"The issue is a legitimate feature request for adding ARMV9 support to an existing command in the ShellPkg, which is relevant to EDK II development.",False,needs-maintainer-feedback
gpt-4o,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.95,The issue is a valid security vulnerability report related to updating OpenSSL in the cryptopkg package.,False,
gpt-4o,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.9,"The issue appears to be a genuine bug report related to network protocol drivers in EDK II, which is relevant to firmware development.",False,needs-triage
gpt-4o,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.9,"The issue describes a bug related to EDK II on aarch64 with QEMU_EFI, which is relevant to firmware development and requires investigation.",False,needs-maintainer-feedback|needs-triage
gpt-4o,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.9,"The issue is a bug report related to the EmulatorPkg, which is part of EDK II, and it involves a page allocation failure, indicating a potential problem that needs investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4o,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.9,"The issue relates to a linker warning in the build process, which is relevant to EDK II build infrastructure.",False,
gpt-4o,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.9,"The issue describes a bug report related to a DXE_ASSERT in the UEFI Shell, which is part of the ShellPkg, making it relevant to EDK II.",False,
gpt-4o,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.9,"The issue describes a build failure related to BaseTools, which is part of the EDK II build infrastructure.",False,needs-triage
gpt-4o,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.9,"The issue describes a potential bug related to EFI System Table, which is relevant to EDK II firmware development.",True,
gpt-4o,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.8,"The issue appears to relate to BaseTools, which is part of EDK II build infrastructure, and has high engagement, suggesting it is a genuine concern.",False,
