model,system,issue_id,title,package,is_invalid_pred,confidence,reason,true_invalid,correct,tp,fp,fn,tn,p_pos,r_pos,p_neg,r_neg,p_mac,r_mac,f1_pos,f1_neg,f1_mac,acc
claude-haiku-4-5,A,11881,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _fltused' in CLANGPDB (DEBUG RELEASE),redfishpkg,False,0.92,"This is a genuine build failure in RedfishPkg when using CLANGPDB toolchain, where a linker symbol (_fltused) is undefined, which is a legitimate bug report for EDK II build infrastructure.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.95,"This is a legitimate bug report describing a build failure when using CLANGDWARF toolchain with RELEASE configuration for AARCH64 StandaloneMmPkg, which is a real EDK II package and build infrastructure issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.85,"This is a valid bug report describing a legitimate issue with build infrastructure (NASM toolchain) that causes linker failures in IA32 CLANGDWARF builds, which requires updating a dependency in BaseTools.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.95,"This is a valid bug report describing a regression in firmware menu input handling on ARM platforms caused by a specific commit, affecting ArmVirtPkg and MdeModulePkg components.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.92,"This is a legitimate bug report describing a real issue where non-x86 Option ROM images are incorrectly skipped/unreachable when multiple Option ROM images exist on non-x86 platforms, affecting MdeModulePkg firmware functionality.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.95,"This is a legitimate bug report describing a reproducible build failure when enabling STATIC Stack check on X86 with GCC, which is a valid EDK II build infrastructure issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.92,"This is a legitimate bug report about BdsDxe failing to build with the CLANGPDB toolchain, which is a genuine build failure affecting EDK II firmware compilation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.95,"This is a legitimate bug report about a build failure in UefiPayloadPkg with a specific toolchain (VS2022), which is valid for the EDK II project tracker.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.95,"This is a valid bug report describing a build failure with a specific toolchain (VS2022) for an EDK II package (SignedCapsulePkg), which is within the project's scope.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.95,"This is a legitimate build failure report for CryptoPkg with a specific compiler (VS2022), which is a valid EDK II firmware build infrastructure issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.92,"This is a legitimate build failure report for HiiDatabaseDxe in MdeModulePkg when using the CLANGPDB toolchain, which is a valid EDK II build infrastructure issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a genuine build failure report for SetupBrowserDxe with a specific toolchain (CLANGPDB), which is a legitimate EDK II build infrastructure issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.92,"This is a legitimate bug report about FDF parser behavior in BaseTools, which is EDK II's build infrastructure tool, and describes a parsing order issue that would affect firmware builds.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.92,"This is a legitimate bug report describing a hang/deadlock condition in SMI handler unregistration logic within MdeModulePkg, which is a critical firmware component issue that warrants investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.92,"This is a legitimate bug report describing a runtime crash in EDK II firmware components (RealTimeClockRuntimeDxe) caused by unsafe timer library usage, with reproducible symptoms and high community engagement.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.85,"This is a legitimate bug report for a shell command (pci -i) in ShellPkg that fails to correctly display PCIe Designated Vendor Specific Extended Capability, which is a valid firmware/UEFI shell component issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.95,"This is a legitimate bug report about TCG2/TPM2 functionality not working on aarch64 architecture in OvmfPkg, which is a valid EDK II package involving security and platform-specific firmware components.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.92,"This is a valid bug report about EDK II's build infrastructure (ECC - Error Code Checker in BaseTools) failing silently in CI/CD pipelines, which relates to coding style enforcement tools and build system reliability.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.72,"This is a legitimate bug report for ARM-based EDK II platforms describing a boot hang on AArch64 UEFI, though it lacks detailed reproduction steps and diagnostic information needed for investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.95,"This is a legitimate bug report about an incorrect constant value in MdePkg that does not match the UEFI specification, which is a valid issue for the EDK II project tracker.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.85,"This is a legitimate bug report about OVMF secure boot functionality when using serial console, which relates to EDK II's OvmfPkg and its firmware components.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.92,"This is a legitimate bug report about incorrect string formatting behavior in AsciiSPrint, a core EDK II function used across packages, with sufficient engagement and clarity to warrant investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.85,This is a legitimate feature request to add MRDIMM (Memory Rank DIMM) support to the SMBIOS memory device technology table in ShellPkg to comply with SMBIOS v3.8 specification.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.75,"This is a legitimate bug report about terminal display issues in OvmfPkg's Boot Manager under specific QEMU conditions, which relates to EDK II firmware behavior and platform-specific functionality.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.95,"This is a genuine bug report describing a race condition in UefiCpuPkg where the BSP (Bootstrap Processor) may prematurely free the AP (Application Processor) reset vector buffer while APs are still waking up, which is a real concurrency issue in firmware code.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.75,"This is a legitimate bug report about a build failure with the CLANG compiler in CryptoPkg, which is a valid EDK II package and build infrastructure issue, though it lacks specific error details needed for full investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.92,"This is a legitimate bug report describing a real issue with UEFI runtime driver execution behavior after the EndOfDxe event in MdeModulePkg/OvmfPkg, which has sufficient engagement and requires investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.95,"This is a legitimate bug report involving TCG2/TPM2 firmware functionality on a specific architecture (RISC-V) within OvmfPkg, which is an EDK II package, with sufficient engagement indicating a real issue requiring investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.92,"This is a legitimate bug report about potential infinite loop and incorrect list handling in SecurityPkg's OpalPassword component, which requires investigation and fixing.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.85,"This is a legitimate bug report about wide character display truncation in the BIOS Setup UI, which is a real firmware functionality issue in MdeModulePkg that warrants investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.85,"This is a legitimate bug report describing a deviation between UEFI-SCT test expectations and UEFI specification behavior in the GetImage() function, which affects EDK II's compliance testing infrastructure.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.92,This is a legitimate security vulnerability report for EDK II's SecurityPkg that requires investigation and maintainer triage.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.85,"This is a legitimate bug report about unexpected assertion behavior when a default string ID is 0 in MdeModulePkg, which describes a real issue in EDK II firmware code that warrants investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.85,"This is a legitimate bug report about a missing component (EFI Internal Shell) in the ArmVirtPkg boot menu, which relates to a real EDK II package and platform configuration.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.85,"This is a valid bug report about a CodeQL analysis error in NetworkPkg, which relates to code quality and static analysis tooling used in EDK II development.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.92,"This is a legitimate bug report about MSR_IA32_FEATURE_CONTROL handling during CPU hotplug in OvmfPkg, relating to EDK II firmware behavior on x86 processors.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.92,"This is a valid code quality improvement request to replace magic numbers with defined constants in the NetworkPkg, which is a legitimate maintenance issue for the EDK II project.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.92,"This is a legitimate bug report describing a failure in variable storage recovery from FTW (Fault Tolerant Write) spare block after corruption, which is a core EDK II firmware functionality in MdeModulePkg.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.85,"This is a legitimate bug report about protocol installation behavior in MdeModulePkg's handle database implementation, which is a core EDK II firmware component.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.85,"This describes a legitimate bug in MdeModulePkg where RegisterProtocolNotify() incorrectly accepts invalid event parameters, which is a valid firmware component bug report.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.95,"This is spam or completely unrelated to EDK II firmware development—'deepwiki entry' has no relevance to UEFI firmware, EDK II codebase, or firmware build infrastructure.",False,False,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.95,"This is a genuine bug report describing a memory corruption issue in FreePages() that causes page faults when pages are not writable, which is a legitimate firmware defect requiring investigation and fix.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.95,"This is a legitimate bug report describing a reproducible regression in OVMF (a core EDK II platform package) that occurred after the 202411 release, with evidence of user engagement and proper triage labels.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.85,This is a valid bug report describing a specific firmware behavior issue in MdeModulePkg where a RAID card option ROM fails to display in Device Manager after a Driver Health repair operation.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.95,"This is a legitimate bug report about a build failure in EmbeddedPkg caused by SOURCE_DATE_EPOCH changes, which is a valid EDK II build infrastructure issue requiring investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.95,"This is a legitimate bug report describing a real issue with SEV/SEV-ES VM boot functionality in OvmfPkg's SVSM (Secure VM Service Module) detection code, which is a genuine EDK II firmware component.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.95,This is a legitimate bug report for the ArmVirtPkg (ARM virtual firmware) component describing a broken direct kernel boot feature with sufficient engagement and investigation needed.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.92,"This is a legitimate build failure report for an EDK II package (PRM) with a specific compiler (GCC) and architecture (X64), which is a valid bug report for the firmware project.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.75,"This describes a visual rendering bug in the Setup UI (likely the graphical UEFI Setup utility in MdeModulePkg) that warrants investigation, though it lacks reproduction steps and detailed description.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.95,"This is a genuine bug report describing a build failure in OvmfPkg related to firmware volume sizing, which is a legitimate EDK II build infrastructure issue that requires investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.92,"This is a legitimate bug report describing a system hang when using a PPI (PEIM-to-PEI Interface) in the post-memory phase, which is a genuine EDK II firmware issue requiring investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.85,"This appears to be a legitimate build failure related to EDK II's MdePkg involving an unresolved linker symbol for AARCH64 architecture, which requires investigation into the SafeString module's compilation configuration.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.95,This is a valid bug report describing a configuration issue with FSP-T architecture UPD in intelfsp2pkg that is not functioning as expected per the specification.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.95,"This is a legitimate bug report describing a potential inconsistency between GCD (Global Coherency Domain) internal data structures and CPU page tables in the DXE core memory protection feature, which is a genuine firmware component issue requiring investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.92,This is a valid bug report about EDK II's build infrastructure (CLANGDWARF toolchain) failing to properly track header file dependencies for incremental compilation.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.85,"This is a legitimate feature request to add ARMV9 processor support to the SmbioView command in ShellPkg, which is a valid EDK II component enhancement.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.95,"This is a valid security vulnerability report requesting an update to OpenSSL in CryptoPkg to address a known CVE, which is a legitimate concern for firmware security.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.85,"This is a legitimate bug report about network protocol drivers not loading in QEMU_EFI firmware, involving NetworkPkg and OvmfPkg components with sufficient engagement for investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.85,"This is a legitimate bug report describing a concrete runtime failure (instruction abort/translation fault) in armvirtpkg after CoreExitBootServices on aarch64 QEMU, which is reproducible and relates to EDK II firmware execution.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.85,"This appears to be a legitimate bug report for EmulatorPkg regarding page allocation failure, which is a real firmware component issue that warrants investigation despite lacking detail.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.85,This is a legitimate bug report about EDK II build infrastructure (linker warnings in the CLANGPDB toolchain) that affects the build process.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-haiku-4-5,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.92,"This is a valid bug report describing an assertion failure (DXE_ASSERT) in ShellPkg when executing a specific command (drvcfg), which is reproducible and relates to EDK II firmware components.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
