model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
claude-sonnet-4-6,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a genuine build failure bug report affecting SetupBrowserDxe with the CLANGPDB toolchain, which is a valid EDK II build infrastructure issue similar to historical valid bugs in this codebase.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.92,"This is a genuine bug report about the FDF parser in BaseTools incorrectly handling the order of include statements relative to conditional statements, which is a legitimate EDK II build tool issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.85,"This appears to be a genuine bug report about SmiHandlerUnRegister hanging indefinitely when an unregistered SMI is invoked, which is a reproducible firmware issue in MdeModulePkg worth investigating.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.95,"This is a genuine bug report describing a crash in RealTimeClockRuntimeDxe when calling gRT->GetTime, related to BaseRiscV64CpuTimerLib not being safe for OS-runtime use, which is a real reproducible firmware bug with high engagement.",False,
claude-sonnet-4-6,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.85,"This is a legitimate bug report about the PCI shell command failing to correctly display PCIe Designated Vendor Specific Extended Capability, which relates to EDK II ShellPkg functionality and aligns with similar valid historical issues about PCIe extended capability display problems.",False,needs-triage
claude-sonnet-4-6,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.92,"This is a legitimate bug report about TCG2/TPM2 functionality failing on aarch64 architecture in OvmfPkg, which is a genuine firmware compatibility/functionality issue worth investigating.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.92,"This is a valid bug report about the ECC (EFI Code Checker) tool silently failing in EDK II CI for both Windows and Linux, which directly relates to EDK II build infrastructure and coding style enforcement tools.",False,
claude-sonnet-4-6,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.7,"This appears to be a genuine bug report about a boot hang on AArch64 UEFI firmware, which is directly relevant to EDK II ARM platform packages and warrants investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.95,"This is a valid bug report indicating a discrepancy between an EDK II MdePkg defined constant and the UEFI specification, similar to the historical valid issue about missing spec-defined status codes.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.85,"This is a genuine bug report about OVMF secure boot settings being unusable with a serial console, which is a legitimate firmware usability/functionality issue in OvmfPkg.",False,needs-owner|needs-triage
claude-sonnet-4-6,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.8,"This appears to be a genuine bug report about incorrect format string handling in AsciiSPrint, which is a real firmware function in EDK II that could have reproducible issues with %s format specifiers.",False,needs-owner|needs-triage
claude-sonnet-4-6,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.9,"This is a legitimate feature/bug request to add MRDIMM support definitions to the SMBIOS memory device technology table in ShellPkg to conform with SMBIOS specification v3.8, consistent with similar valid issues that added SMBIOS spec definitions.",False,needs-maintainer-feedback
claude-sonnet-4-6,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.72,"This appears to be a genuine bug report about a terminal/display layout issue in the Boot Manager when using OVMF with QEMU's -nographic option, which relates to a real EDK II firmware component behavior.",False,needs-triage
claude-sonnet-4-6,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.9,"This is a genuine bug report about a race condition in UefiCpuPkg where the BSP may free the AP reset vector buffer while APs are still in the process of waking up, which is a real firmware correctness/stability issue.",False,needs-maintainer-feedback
claude-sonnet-4-6,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.85,"This is a legitimate build error bug report involving the CLANG compiler and CryptoPkg, which aligns with similar valid historical issues in this project.",False,needs-maintainer-feedback
claude-sonnet-4-6,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.85,"This appears to be a genuine bug report about UEFI runtime drivers loaded after EndOfDxe not being executable by the OS, which is a legitimate firmware behavior issue involving MdeModulePkg and OvmfPkg components with moderate engagement suggesting real investigation.",False,needs-maintainer-feedback
claude-sonnet-4-6,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.95,"This is a genuine bug report about TCG2/TPM2 support failing on RISC-V architecture in OvmfPkg, which is a legitimate firmware component issue with high engagement suggesting it is reproducible and worth investigating.",False,needs-maintainer-feedback
claude-sonnet-4-6,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.85,"This is a genuine bug report describing a potential infinite loop and incorrect device list handling in the OpalPassword component of SecurityPkg, which is a legitimate and investigable firmware defect.",False,needs-maintainer-feedback
claude-sonnet-4-6,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.75,"This appears to be a genuine bug report about wide character display truncation in BIOS Setup, which relates to MdeModulePkg UI/HII rendering functionality and warrants investigation.",False,needs-triage
claude-sonnet-4-6,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.9,"This is a valid bug report about UEFI-SCT conformance test behavior deviating from the UEFI specification, similar to the historical valid issue about FirmwareManagementProtocol check image test behavior.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.7,"This appears to be a legitimate security vulnerability report related to Secure Boot bypass via UEFI Shell, which is a valid concern for the SecurityPkg and EDK II project.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.85,"This is a genuine bug report about an assertion failure in MdeModulePkg when a default string ID is 0, which is a legitimate reproducible firmware issue similar to the historically VALID 'Pcd initialize DXE will have assert in corner case' and 'Assertion abuse in BaseLib SafeString' issues.",False,
claude-sonnet-4-6,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.75,"This appears to be a genuine bug report about missing EFI Internal Shell in the boot menu for ArmVirtPkg, which is a legitimate firmware component issue worth investigating.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.85,"This is a legitimate bug report about a CodeQL static analysis error in NetworkPkg's NetBuffer.c, which relates to code quality issues in an EDK II package and is consistent with similar valid issues in this project's history.",False,needs-triage
claude-sonnet-4-6,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.85,"This appears to be a genuine bug report related to MSR_IA32_FEATURE_CONTROL handling during CPU hotplug in OvmfPkg, which is a legitimate firmware issue in EDK II's OVMF platform.",False,needs-owner|needs-triage
claude-sonnet-4-6,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.7,"This appears to be a legitimate code quality/maintainability bug report requesting replacement of hardcoded values with existing named constants in NetworkPkg, which is a valid EDK II improvement issue.",False,needs-triage
claude-sonnet-4-6,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.9,"This is a genuine bug report about variable store recovery failure from FTW (Fault Tolerant Write) spare block after corruption, which is a real firmware component issue in MdeModulePkg similar to previously validated FTW/variable recovery bugs.",False,
claude-sonnet-4-6,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.85,"This appears to be a genuine bug report about InstallProtocolInterface() behavior in MdeModulePkg related to handle key management, which is a legitimate EDK II core protocol issue worth investigating.",False,needs-maintainer-feedback
claude-sonnet-4-6,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.85,"This appears to be a genuine bug report about RegisterProtocolNotify() accepting invalid events, which is a legitimate issue related to EDK II's core protocol infrastructure in MdeModulePkg.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.95,"The issue title 'Add Ask deepwiki entry' appears to be spam or a request unrelated to EDK II firmware development, with no legitimate bug report or feature request content.",False,
claude-sonnet-4-6,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.95,"This is a genuine bug report describing a memory corruption issue in OVMF's FreePages() implementation that causes page faults, which is a real and reproducible firmware defect worth investigating.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.95,"This is a genuine regression bug report describing a page-fault in OVMF on Xen HVM introduced since the 202411 release, which is a reproducible firmware issue directly relevant to the EDK II OvmfPkg.",False,needs-owner|needs-triage
claude-sonnet-4-6,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.78,"This appears to be a genuine bug report about Driver Health and Device Manager form interaction in MdeModulePkg, which is a legitimate EDK II firmware component issue worth investigating.",False,needs-triage
claude-sonnet-4-6,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.95,"This is a genuine build failure bug report for EmbeddedPkg/VirtualRealTimeClockLib related to SOURCE_DATE_EPOCH changes, which is a real reproducible build infrastructure issue in EDK II.",False,needs-maintainer-feedback|needs-owner
claude-sonnet-4-6,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.97,"This is a genuine bug report about a broken SEV/SEV-ES VM boot caused by a specific faulty check in AmdSvsmIsSvsmPresent(), which directly relates to OvmfPkg firmware functionality.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.95,"This is a genuine bug report about broken direct kernel boot functionality in ArmVirtPkg (AAVMF), which is a legitimate EDK II firmware component issue with high engagement indicating real impact.",False,needs-owner|needs-triage
claude-sonnet-4-6,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.95,"This is a genuine build failure bug report for PrmPkg with GCC compiler on X64, which is consistent with similar valid issues in the project history regarding PrmPkg GCC compilation errors and build failures.",False,needs-owner|needs-triage
claude-sonnet-4-6,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.7,"This appears to be a genuine bug report about a visual rendering issue in the Setup/HII browser UI component within MdeModulePkg, which is a legitimate EDK II firmware component bug worth investigating.",False,needs-triage
claude-sonnet-4-6,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.95,"This is a genuine build failure bug report for OvmfPkg in a specific stable release (edk2-stable202502), which is a legitimate and reproducible issue warranting investigation.",False,needs-maintainer-feedback
claude-sonnet-4-6,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.82,"This appears to be a genuine bug report describing a system hang/exception when using gPeiIpmiTransportPpiGuid in the Post Memory phase of PEI, which is a reproducible firmware issue related to EDK II PPI usage.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.92,"This is a genuine build failure bug report describing an unresolved external symbol linker error when compiling MdePkg for AARCH64, which is a valid EDK II build infrastructure issue.",False,needs-triage
claude-sonnet-4-6,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.92,"This is a genuine bug report about FSP 2.5 spec compliance in IntelFsp2Pkg, specifically related to TemporaryRamSize configuration via FSP-T arch UPD, which is a legitimate firmware component issue similar to other valid IntelFsp2Pkg bugs in the project history.",False,needs-triage
claude-sonnet-4-6,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.97,"This is a genuine bug report about a potential inconsistency between the GCD internal data structure and the CPU page table caused by the DXE core memory protection feature, which is a legitimate and serious firmware correctness issue in MdeModulePkg.",False,needs-triage
claude-sonnet-4-6,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.92,"This is a legitimate bug report about CLANGDWARF failing to trigger incremental recompilation when header files are modified, which directly relates to EDK II build infrastructure and has a historical precedent of being classified as VALID.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.92,"This is a legitimate feature/bug report requesting SMBIOS Type 4 processor information support for ARMv9 in the ShellPkg smbiosview command, which aligns with similar valid issues about missing SMBIOS spec support in ShellPkg.",False,needs-maintainer-feedback
claude-sonnet-4-6,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.97,"This is a legitimate security vulnerability (CVE-2024-13176) fix request for the OpenSSL dependency in CryptoPkg, consistent with similar historically VALID issues requesting OpenSSL version updates for CVE fixes.",False,
claude-sonnet-4-6,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,True,0.72,"This appears to be a QEMU/environment configuration issue rather than a genuine EDK II bug, similar to the historical 'edk2-stable202405 breaks OVMF network boot support' case which was marked INVALID, and likely describes behavior that works as designed or is a user configuration problem.",False,needs-triage
claude-sonnet-4-6,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.85,"This is a genuine bug report describing a specific fault (Instruction abort: Translation fault at third level) occurring after CoreExitBootServices on aarch64 QEMU_EFI, which relates to ArmVirtPkg and is reproducible on a specific platform.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.8,"This appears to be a genuine bug report about a page allocation failure in EmulatorPkg, which is a legitimate EDK II component issue worth investigating.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.92,"This is a legitimate build infrastructure bug report about a CLANGPDB linker warning, consistent with similar valid issues in the project history involving CLANGPDB build failures.",False,
claude-sonnet-4-6,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.88,"This is a genuine bug report describing a DXE_ASSERT triggered by the 'drvcfg' command in UEFI Shell, which is a reproducible firmware-level issue similar to other valid ASSERT-related shell command bugs in the project history.",False,
claude-sonnet-4-6,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.92,"This is a genuine build failure bug report for BaseTools on a specific platform (MinGW GCC on Windows), which is a valid EDK II build infrastructure issue similar to historical valid bugs about BaseTools compilation failures.",False,needs-triage
claude-sonnet-4-6,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.85,"This appears to be a genuine bug report about a GUID mismatch in the EFI Conformance Profile Table implementation, which is a legitimate firmware conformance issue affecting MdeModulePkg/MdePkg components.",True,
claude-sonnet-4-6,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.85,"This appears to be a legitimate bug report about BaseTools FMMT (Firmware Module Management Tool) not properly handling a null/None case for Parent.Data, which is a real code defect in EDK II build infrastructure.",False,
