model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-5.4-mini,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.98,"This is a legitimate BaseTools/build infrastructure issue requesting an update to the mu_nasm NuGet release to fix IA32 CLANGDWARF link failures, so it is valid for the EDK II tracker.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.96,"This is a firmware behavior regression report affecting ARM platform menus, which is a legitimate EDK II bug report and potentially reproducible.",False,needs-triage
gpt-5.4-mini,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.96,"This is a concrete bug report about non-x86 Option ROM handling in MdeModulePkg, and it appears sufficiently specific to investigate.",False,needs-triage
gpt-5.4-mini,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.98,"This appears to be a genuine EDK II build failure report affecting MdePkg/BaseTools behavior on GCC for X86 with STATIC stack checking enabled, which is a valid firmware build issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.98,"This is a build failure report for BdsDxe with CLANGPDB in MdeModulePkg, which is a legitimate EDK II issue and contains enough information to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.97,"This is a legitimate build failure report for an EDK II package (UefiPayloadPkg) with a specific toolchain (VS2022), so it is valid.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.98,"This is a legitimate EDK II build failure report for SignedCapsulePkg with VS2022, which is clearly relevant to the project and actionable.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.98,"This is a build failure in CryptoPkg with VS2022, which is a legitimate EDK II toolchain/build infrastructure issue and therefore valid.",False,needs-maintainer-feedback
gpt-5.4-mini,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.98,"This is a legitimate EDK II build failure report affecting MdeModulePkg (HiiDatabaseDxe) with CLANGPDB, which is valid for investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.97,"This is a concrete build failure in an EDK II component (SetupBrowserDxe) with a specific toolchain (CLANGPDB), so it is a valid issue for investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.95,"This appears to report a BaseTools FdfParser bug involving parsing order of include versus conditional statements, which is a legitimate EDK II build tool issue with enough detail to investigate.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.95,"This appears to be a genuine EDK II bug report about SMI handler unregistration behavior in MdeModulePkg, and the title describes a reproducible functional issue rather than a usage question or unrelated topic.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.96,"This is a genuine EDK II runtime bug report: it identifies a specific library (BaseRiscV64CpuTimerLib) causing a crash in RealTimeClockRuntimeDxe during gRT->GetTime, which is actionable for investigation.",False,
gpt-5.4-mini,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.9,"This appears to be a legitimate ShellPkg bug report about incorrect PCIe capability display in the PCI command, which is relevant to EDK II and has enough detail to investigate.",False,needs-triage
gpt-5.4-mini,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.95,"This is a genuine firmware bug report affecting TCG2/TPM2 support on aarch64 in OvmfPkg, which is relevant to EDK II and appears actionable.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.96,"This appears to be a legitimate BaseTools/CI bug report about ECC checks failing in edk2 on Windows and Linux, which is relevant to the project and actionable.",False,
gpt-5.4-mini,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.74,"This is a plausible firmware boot bug affecting AArch64 UEFI in EDK II packages, and despite the limited description it appears to be a legitimate issue needing investigation rather than an unrelated or usage question.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.98,"This is a concrete bug report about a UEFI status constant in MdePkg not matching the specification, which is relevant to EDK II and actionable.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.89,"This appears to be a legitimate OVMF/secure boot bug report about a specific firmware configuration issue affecting serial console use, which is relevant to the EDK II project and includes enough detail to investigate.",False,needs-owner|needs-triage
gpt-5.4-mini,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.95,"This appears to be a genuine EDK II formatting bug report in ovmfpkg with enough detail to investigate, not a general usage question or unrelated issue.",False,needs-owner|needs-triage
gpt-5.4-mini,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.93,"This is a legitimate EDK II feature request for ShellPkg to add MRDIMM support in a SMBIOS-related table, which is relevant to firmware functionality and sufficiently specific to investigate.",False,needs-maintainer-feedback
gpt-5.4-mini,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.92,"This is a plausible EDK II firmware/UI bug report affecting Boot Manager behavior under QEMU -nographic, which is within scope and appears specific enough to investigate.",False,needs-triage
gpt-5.4-mini,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.98,"This appears to be a genuine UEFI CPU package concurrency bug report about AP wakeup/reset vector handling, which is relevant to EDK II and plausible to investigate.",False,needs-maintainer-feedback
gpt-5.4-mini,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.94,"This is a build error against EDK II’s cryptopkg using the CLANG compiler, which is a legitimate project issue and contains enough information to merit investigation.",False,needs-maintainer-feedback
gpt-5.4-mini,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.96,"This is a concrete firmware behavior bug affecting UEFI runtime driver execution after EndOfDxe, and it appears to be a legitimate EDK II issue with enough detail to investigate.",False,needs-maintainer-feedback
gpt-5.4-mini,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.99,"This is a genuine firmware bug report affecting TCG2/TPM2 support on RISC-V in OVMF/EDK II, which is clearly relevant and actionable for the project.",False,needs-maintainer-feedback
gpt-5.4-mini,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.95,"This appears to be a genuine bug report in SecurityPkg/OpalPassword describing incorrect device list handling and a potential infinite loop, which is relevant to EDK II and provides enough detail to investigate.",False,needs-maintainer-feedback
gpt-5.4-mini,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.89,"This appears to be a legitimate firmware UI bug report affecting BIOS Setup text rendering in MdeModulePkg, and there is enough information to investigate.",False,needs-triage
gpt-5.4-mini,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.92,"This is a legitimate standards/conformance bug report against UEFI-SCT behavior, and it cites a specific checkpoint and spec deviation, so it is relevant and investigable for EDK II.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,False,0.95,"This appears to be a legitimate security vulnerability report affecting EDK II SecurityPkg, which is squarely in scope for the project tracker.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.95,"This appears to be a genuine EDK II bug report about an assertion in MdeModulePkg related to default string ID handling, which is relevant and actionable.",False,
gpt-5.4-mini,11216,[Bug]: [ArmVirtPkg] Missing EFI Internal Shell in Boot Menu,armvirtpkg,False,0.9,"This appears to be a legitimate firmware issue in ArmVirtPkg about the EFI Internal Shell not appearing in the boot menu, which is a concrete behavior report suitable for investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,False,0.88,"This appears to be a genuine EDK II code-quality/build tooling issue in NetworkPkg reported by CodeQL, which is relevant and actionable even though the report is brief.",False,needs-triage
gpt-5.4-mini,11188,[Bug]: MSR_IA32_FEATURE_CONTROL on CPU hotplug,ovmfpkg,False,0.97,"This appears to be a genuine firmware bug report about CPU hotplug behavior involving MSR_IA32_FEATURE_CONTROL in OvmfPkg, which is directly relevant to EDK II and has enough detail to warrant investigation.",False,needs-owner|needs-triage
gpt-5.4-mini,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,True,0.96,This appears to be a code cleanup/style request to replace a hardcoded value with an existing macro rather than a reproducible bug or functional issue.,False,needs-triage
gpt-5.4-mini,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.98,This is a firmware bug report about variable store recovery behavior in MdeModulePkg and appears relevant and actionable for EDK II.,False,
gpt-5.4-mini,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.95,"This is a concrete bug report about UEFI protocol installation behavior in MdeModulePkg, which is relevant to EDK II and appears actionable.",False,needs-maintainer-feedback
gpt-5.4-mini,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.96,"This is a plausible EDK II bug report about UEFI protocol notification API behavior in MdeModulePkg, and the title indicates a concrete invalid-input issue worth investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.98,This appears to be a request to add a documentation/search entry for DeepWiki rather than an EDK II firmware bug or feature with enough project-specific detail to investigate.,False,
gpt-5.4-mini,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.98,"This is a plausible EDK II/OVMF memory management bug report with a clear symptom in FreePages(), which is directly relevant to firmware and needs investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.98,"This is a clear regression bug report affecting OVMF on Xen HVM with enough context to investigate, so it is valid for the EDK II tracker.",False,needs-owner|needs-triage
gpt-5.4-mini,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.9,"This appears to be a legitimate EDK II bug report about RAID option ROM visibility in UEFI forms, which is relevant to MdeModulePkg and contains a concrete symptom to investigate.",False,needs-triage
gpt-5.4-mini,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.98,"This is a build failure in EmbeddedPkg caused by SOURCE_DATE_EPOCH handling, which is a legitimate EDK II build issue with enough detail to investigate.",False,needs-maintainer-feedback|needs-owner
gpt-5.4-mini,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.98,"This is a concrete firmware bug report in an EDK II-related package (ovmfpkg) describing a broken SEV/SEV-ES VM boot path with a specific faulty check, so it is valid.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.95,"This appears to be a genuine firmware boot bug in ArmVirtPkg/AAVMF affecting direct kernel boot, which is within EDK II scope and provides enough context to investigate.",False,needs-owner|needs-triage
gpt-5.4-mini,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.98,"This is a build failure report for an EDK II package (PRM package) with GCC on X64, which is a valid issue for the project tracker and provides a concrete problem to investigate.",False,needs-owner|needs-triage
gpt-5.4-mini,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.88,"This appears to be a genuine UI bug report in MdeModulePkg affecting the firmware Setup hotkey region, and while the description is brief it is specific enough to warrant investigation.",False,needs-triage
gpt-5.4-mini,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.98,"This is a genuine EDK II build failure report for OvmfPkg with a specific package and stable branch, so it is valid for investigation.",False,needs-maintainer-feedback
gpt-5.4-mini,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.94,"This appears to be a legitimate EDK II firmware bug report about a hang when locating and using gPeiIpmiTransportPpiGuid in the post-memory phase, which is relevant to PEI/PPI behavior and has enough detail to warrant investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.98,"This is a concrete build/link failure in EDK II (unresolved external symbol in SafeString.obj for AARCH64), which is a valid issue for investigation.",False,needs-triage
gpt-5.4-mini,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.97,"This is a concrete firmware configuration bug report in intelfsp2pkg about FSP-T UPD TemporaryRamSize not behaving as expected, which is relevant to EDK II and contains enough detail to investigate.",False,needs-triage
gpt-5.4-mini,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.97,"This is a genuine EDK II bug report about a DXE core memory protection inconsistency between GCD data and CPU page tables, which is directly relevant to firmware behavior and appears investigable.",False,needs-triage
gpt-5.4-mini,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.98,This is a legitimate EDK II build-system bug report: CLANGDWARF not triggering recompilation after header changes is a reproducible build infrastructure issue.,False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.98,"This is a legitimate feature request for ShellPkg to add ARMV9 support in the SmbioView command based on SMBIOS Type 4 processor information, which is relevant to EDK II.",False,needs-maintainer-feedback
gpt-5.4-mini,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.98,"This is a legitimate security-related feature/update request for CryptoPkg to address a specific OpenSSL CVE, which is valid for the EDK II tracker.",False,
gpt-5.4-mini,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.95,"This appears to be a legitimate EDK II networking/firmware bug report about QEMU_EFI failing to load network protocol drivers and the HTTP EFI command, which is relevant and investigable.",False,needs-triage
gpt-5.4-mini,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.92,"This appears to be a genuine AArch64/QEMU_EFI boot/runtime bug report involving an instruction abort after ExitBootServices, which is relevant to EDK II and contains enough detail to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.88,"This appears to be a genuine bug report in EmulatorPkg about page allocation failure, which is relevant to EDK II and provides enough context to warrant investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.95,"This reports a build/toolchain issue in EDK II involving the CLANGPDB linker warning about /align without /driver, which is relevant to BaseTools/build infrastructure and appears actionable.",False,
gpt-5.4-mini,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.97,"This appears to be a genuine ShellPkg bug report about a DXE_ASSERT triggered by the UEFI Shell drvcfg command, which is relevant to EDK II and provides a concrete failure scenario to investigate.",False,
gpt-5.4-mini,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.98,"This is a legitimate BaseTools build failure report affecting EDK II build infrastructure, so it is a valid issue for investigation.",False,needs-triage
gpt-5.4-mini,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.9,"This appears to describe a genuine UEFI/EDK II bug involving an EFI System Table GUID mismatch, which is relevant to firmware behavior and is specific enough to investigate.",True,
gpt-5.4-mini,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.92,"This is a BaseTools bug report about handling a None value in FMMT, which is directly relevant to EDK II tooling and contains a concrete issue to investigate.",False,
