model,system,issue_id,title,package,type,priority,comments,state,predicted_assignee,confidence,reason,corrected,true_assignee,correct
gpt-5.5,B,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,bug,low,3,nan,bexcran,high,"The bug is in BaseTools and specifically concerns ECC Check failing in edk2 CI, which matches the historical BaseTools ECC Check/CI failure pattern assigned to bexcran.",False,bexcran,True
gpt-5.5,B,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,bug,medium,1,needs-maintainer-feedback,NingFengGit,high,"The bug is in ShellPkg SMBIOS/SmbioView and specifically requests MRDIMM support in a MemoryDevice table, which matches the historical NingFengGit pattern.",False,NingFengGit,True
gpt-5.5,B,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,bug,medium,2,needs-maintainer-feedback,philnoh2,high,"The bug is in UefiCpuPkg and concerns BSP/AP wake-up synchronization and reset vector buffer lifetime, matching philnoh2's historical BSP/AP multiprocessor synchronization scope.",False,philnoh2,True
gpt-5.5,B,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,bug,high,3,needs-maintainer-feedback,mdkinney,high,"The bug is in CryptoPkg and specifically reports a CLANG compiler build error, which matches the historical CryptoPkg CLANG build-error pattern assigned to mdkinney.",False,mdkinney,True
gpt-5.5,B,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,bug,medium,5,needs-maintainer-feedback,vit9696,high,"This is an OvmfPkg/MdeModulePkg policy issue about UEFI runtime drivers loaded after EndOfDxe not being executable by the OS, which matches vit9696's runtime driver executability/access-control pattern.",False,vit9696,True
gpt-5.5,B,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,bug,medium,11,needs-maintainer-feedback,zhurui22,medium,"The bug is in OvmfPkg but concerns TCG2/TPM2 trusted-computing support on RISC-V, which does not match the known RISC-V boot, timer, or SEV patterns and is closest to zhurui22's security/TPM area.",False,Vogtinator,False
gpt-5.5,B,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,bug,medium,1,needs-maintainer-feedback,HunterChang030,high,"The bug is in SecurityPkg and specifically concerns OpalPassword DeviceList handling, which directly matches HunterChang030's historical assignment pattern.",False,HunterChang030,True
gpt-5.5,B,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,bug,low,4,nan,EricGao2015,high,"This is an MdeModulePkg assert/string-id issue, which matches the historical pattern for EricGao2015.",False,EricGao2015,True
gpt-5.5,B,11190,[Bug]: CodeQl error reported in NetBuffer.c,networkpkg,bug,low,1,needs-triage,BritChesley,high,"The bug is in NetworkPkg and specifically reports a CodeQL/static-analysis error, which matches the historical NetworkPkg CodeQL assignment pattern for BritChesley.",False,BritChesley,True
gpt-5.5,B,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,bug,low,1,needs-triage,SaloniKasbekar,high,"The bug is in NetworkPkg and specifically concerns replacing a hardcoded value with an existing #define constant, which matches SaloniKasbekar's historical assignment pattern.",False,SaloniKasbekar,True
gpt-5.5,B,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,bug,high,0,nan,wenbhou,high,"The bug is in MdeModulePkg and specifically concerns variable store recovery from an FTW spare block, which matches the historical variable store/FTW recovery pattern assigned to wenbhou.",False,wenbhou,True
gpt-5.5,B,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,bug,low,2,needs-maintainer-feedback,lgao4,high,"This is a MdeModulePkg core DXE infrastructure issue involving InstallProtocolInterface() and handle/protocol management, which matches lgao4.",False,lgao4,True
gpt-5.5,B,11088,[Bug]: <title>Add Ask deepwiki entry,other,bug,low,1,nan,zhurui22,low,"The bug is labeled package:other and asks to add an Ask DeepWiki entry, which does not match any specific historical package/component pattern, so this is a low-confidence miscellaneous assignment.",False,lgao4,False
gpt-5.5,B,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,bug,low,14,needs-maintainer-feedback|needs-triage,os-d,high,"The bug is in MdePkg/OVMF physical memory handling and specifically involves FreePages() causing a page fault, which matches os-d's historical scope for physical memory and page-table/memory-protection issues.",False,os-d,True
gpt-5.5,B,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,bug,low,7,needs-triage,EricGao2015,high,"The bug is in MdeModulePkg and specifically concerns a Device Manager form display issue, which matches EricGao2015's historical Device Manager/UI form assignments.",False,EricGao2015,True
gpt-5.5,B,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,bug,high,5,needs-maintainer-feedback|needs-triage,jxu023,high,"The bug is in OvmfPkg and specifically concerns AMD SEV/SEV-ES VM boot with AmdSvsm, which matches the historical pattern for jxu023.",False,jxu023,True
gpt-5.5,B,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,bug,low,1,needs-triage,EricGao2015,high,"The bug is in MdeModulePkg and specifically concerns a Setup Hotkey display/region issue, which matches EricGao2015's historical assignments for Setup Hotkey display bugs.",False,EricGao2015,True
gpt-5.5,B,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,bug,medium,4,needs-maintainer-feedback,r1chard-lyu,low,"The bug is an OvmfPkg build/layout issue about firmware volume size, which does not match the more specific OvmfPkg memory, RISC-V, SEV, or Arm-menu assignment patterns.",False,r1chard-lyu,True
gpt-5.5,B,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,bug,medium,0,needs-triage,os-d,high,"The bug is in MdePkg and specifically matches the historical pattern for LNK2001 unresolved symbol errors such as __security_pop_cookie, which are assigned to os-d.",False,os-d,True
gpt-5.5,B,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,bug,medium,0,needs-triage,praravin,high,"The bug is in IntelFsp2Pkg and specifically concerns FSP-T TemporaryRamSize configuration, which matches the documented praravin assignment pattern exactly.",False,praravin,True
gpt-5.5,B,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,bug,high,23,needs-triage,os-d,high,"The bug is about DXE memory protection causing inconsistency between GCD data structures and CPU page tables, which matches os-d's historical physical memory/GCD/page-table/memory-protection scope.",False,os-d,True
gpt-5.5,B,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,bug,medium,4,needs-maintainer-feedback,praveensankarn,high,"The bug is in ShellPkg SmbioView and specifically requests ARMV9 processor Type 4 support, which matches the historical pattern for praveensankarn.",False,praveensankarn,True
gpt-5.5,B,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,bug,low,0,nan,liyi77,high,"The bug is in CryptoPkg and specifically requests an OpenSSL version update for a CVE, which matches the historical pattern for liyi77.",False,liyi77,True
gpt-5.5,B,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,bug,low,14,needs-triage,AndreasBBS,high,"The bug involves both QEMU_EFI/OvmfPkg and NetworkPkg with network protocol driver loading, which matches the historical AndreasBBS pattern.",False,AndreasBBS,True
gpt-5.5,B,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,bug,low,1,nan,deeglaze,high,The bug is a non-RedfishPkg CLANGPDB linker warning specifically matching the documented '/align without /driver' pattern assigned to deeglaze.,False,deeglaze,True
gpt-5.5,B,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,bug,low,0,nan,zhurui22,low,"The bug is in ShellPkg and specifically the UEFI Shell drvcfg command, which does not match the listed SmbioView-specific ShellPkg patterns, so zhurui22 is the best available ShellPkg/general shell-command fit.",False,zhurui22,True
gpt-5.5,B,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,bug,high,9,nan,zhurui22,medium,"The bug is in BaseTools' FMMT subcomponent, which does not match the listed BaseTools CI/ECC or NASM/toolchain patterns, and zhurui22 is the most likely BaseTools FMMT-specific assignee among the available choices.",False,AshrafAliS,False
